50 15
0 1 24.65902
0 2 106.50571
0 3 96.28516
0 4 85.19579
0 5 73.14831
0 6 47.70540
0 7 78.86595
0 8 50.64282
0 9 51.50813
0 10 18.24545
0 11 98.39438
0 12 100.49084
0 13 48.67773
0 14 75.44225
0 15 49.55197
0 16 106.02890
0 17 41.79611
0 18 67.91231
0 19 38.40141
0 20 76.87370
0 21 80.38132
0 22 54.31578
0 23 67.38185
0 24 50.73513
0 25 85.03719
0 26 91.12971
0 27 86.41414
0 28 73.92472
0 29 56.94603
0 30 35.33641
0 31 58.05290
0 32 73.83894
0 33 61.92106
0 34 27.13057
0 35 68.96140
0 36 57.39951
0 37 84.51974
0 38 70.89433
0 39 65.14629
0 40 71.99654
0 41 49.57627
0 42 53.86097
0 43 22.66240
0 44 61.83823
0 45 35.67205
0 46 86.88657
0 47 29.48970
0 48 28.07888
0 49 55.80853
1 2 81.85567
1 3 76.34703
1 4 60.58588
1 5 59.72076
1 6 29.01012
1 7 54.67137
1 8 35.01068
1 9 39.91042
1 10 16.25401
1 11 73.77446
1 12 75.83765
1 13 43.31071
1 14 61.14746
1 15 33.16915
1 16 81.64979
1 17 39.98011
1 18 45.06139
1 19 42.90970
1 20 53.26661
1 21 55.72231
1 22 37.50983
1 23 58.48633
1 24 43.26883
1 25 60.53693
1 26 68.05354
1 27 67.11434
1 28 49.94715
1 29 33.19640
1 30 38.62883
1 31 35.20086
1 32 54.85372
1 33 55.40581
1 34 30.79455
1 35 46.68721
1 36 49.78533
1 37 60.43240
1 38 47.61451
1 39 45.25690
1 40 52.45377
1 41 31.18516
1 42 40.74523
1 43 30.22584
1 44 50.65416
1 45 24.15528
1 46 73.32538
1 47 34.88910
1 48 15.96159
1 49 31.19249
2 3 53.60211
2 4 22.53264
2 5 78.03168
2 6 70.14417
2 7 30.38280
2 8 73.08366
2 9 83.59826
2 10 93.23900
2 11 10.98809
2 12 6.03521
2 13 93.47533
2 14 75.51617
2 15 73.96156
2 16 16.55372
2 17 98.12034
2 18 45.59134
2 19 107.62628
2 20 35.61879
2 21 26.21495
2 22 69.58060
2 23 93.34702
2 24 92.08260
2 25 22.53658
2 26 31.96211
2 27 56.15393
2 28 37.80579
2 29 52.68281
2 30 104.13404
2 31 52.92620
2 32 61.83344
2 33 94.72389
2 34 101.19163
2 35 49.72747
2 36 90.76669
2 37 29.36699
2 38 43.90474
2 39 57.62007
2 40 59.89317
2 41 69.93853
2 42 80.34908
2 43 104.14644
2 44 85.76633
2 45 84.47903
2 46 80.94784
2 47 104.60512
2 48 85.33533
2 49 50.96574
3 4 54.88094
3 5 33.91339
3 6 84.41905
3 7 37.83667
3 8 46.50204
3 9 101.35708
3 10 78.36445
3 11 57.38677
3 12 51.73707
3 13 60.19144
3 14 30.52903
3 15 90.30332
3 16 68.23336
3 17 67.74447
3 18 34.31593
3 19 78.17892
3 20 32.67904
3 21 50.28897
3 22 42.46002
3 23 117.66181
3 24 108.75888
3 25 42.21818
3 26 23.03474
3 27 10.19582
3 28 65.14626
3 29 67.31898
3 30 76.36349
3 31 42.66518
3 32 92.80766
3 33 54.52546
3 34 77.99419
3 35 76.54883
3 36 53.24712
3 37 65.56651
3 38 70.74994
3 39 31.29347
3 40 89.82977
3 41 85.63029
3 42 99.51199
3 43 82.78239
3 44 108.61492
3 45 92.98735
3 46 30.21963
3 47 79.72543
3 48 88.62631
3 49 58.95571
4 5 69.65714
4 6 47.68064
4 7 18.66649
4 8 58.25109
4 9 61.67304
4 10 73.24823
4 11 13.20490
4 12 16.68589
4 13 78.85844
4 14 67.90993
4 15 51.69971
4 16 22.14375
4 17 82.14257
4 18 32.46243
4 19 90.80221
4 20 25.25763
4 21 6.53195
4 22 55.49596
4 23 72.91199
4 24 70.15155
4 25 12.66610
4 26 32.29619
4 27 53.22156
4 28 15.80146
4 29 30.19125
4 30 86.96253
4 31 36.48998
4 32 42.63755
4 33 82.81759
4 34 82.84713
4 35 28.44559
4 36 78.03263
4 37 10.93273
4 38 22.24824
4 39 46.01036
4 40 40.19843
4 41 47.55775
4 42 58.56618
4 43 85.18179
4 44 64.81140
4 45 61.94646
4 46 76.24352
4 47 86.55821
4 48 62.95810
4 49 29.39395
5 6 78.75851
5 7 51.29437
5 8 24.73940
5 9 94.74024
5 10 55.09615
5 11 77.61066
5 12 74.12479
5 13 28.58257
5 14 3.41494
5 15 84.70845
5 16 89.03501
5 17 36.76780
5 18 37.67985
5 19 46.68436
5 20 44.71307
5 21 63.34722
5 22 22.91576
5 23 113.11763
5 24 100.40771
5 25 58.99431
5 26 46.88683
5 27 25.08207
5 28 72.99895
5 29 66.81071
5 30 45.80718
5 31 38.50505
5 32 95.99036
5 33 20.68348
5 34 49.70041
5 35 80.60696
5 36 20.29102
5 37 78.13161
5 38 76.46339
5 39 24.41807
5 40 92.88279
5 41 80.59658
5 42 94.07305
5 43 54.92455
5 44 104.20979
5 45 81.91959
5 46 13.81957
5 47 50.30774
5 48 75.05584
5 49 57.67256
6 7 51.47085
6 8 55.43802
6 9 16.94896
6 10 45.18604
6 11 59.92196
6 12 64.36456
6 13 69.59721
6 14 79.12039
6 15 6.03891
6 16 64.42878
6 17 67.77818
6 18 50.12933
6 19 71.75755
6 20 53.66088
6 21 45.60925
6 22 56.09272
6 23 34.46936
6 24 24.54395
6 25 53.67939
6 26 68.58231
6 27 77.33119
6 28 32.56429
6 29 18.70247
6 30 67.44724
6 31 42.97063
6 32 26.35776
6 33 80.15887
6 34 59.78955
6 35 23.15758
6 36 74.35502
6 37 42.55132
6 38 27.24587
6 39 57.60072
6 40 24.32971
6 41 2.19046
6 42 15.49201
6 43 59.11647
6 44 25.47573
6 45 15.11578
6 46 91.03193
6 47 63.89356
6 48 19.85449
6 49 25.61572
7 8 42.82872
7 9 67.75928
7 10 64.12137
7 11 26.88716
7 12 25.06802
7 13 63.36410
7 14 49.40464
7 15 56.79671
7 16 38.12640
7 17 67.77065
7 18 15.42878
7 19 77.24383
7 20 6.62037
7 21 12.91739
7 22 39.47973
7 23 82.25242
7 24 75.85992
7 25 8.18716
7 26 17.51422
7 27 34.91010
7 28 27.36176
7 29 32.87779
7 30 73.76820
7 31 22.69691
7 32 55.33243
7 33 65.72108
7 34 71.05901
7 35 39.22972
7 36 61.32893
7 37 28.45995
7 38 33.19667
7 39 28.39810
7 40 52.43514
7 41 52.14362
7 42 65.30593
7 43 74.24416
7 44 73.43538
7 45 63.31514
7 46 57.57886
7 47 74.37589
7 48 61.70136
7 49 26.77596
8 9 70.78836
8 10 32.42335
8 11 69.21456
8 12 67.89463
8 13 20.65559
8 14 26.16240
8 15 61.22776
8 16 79.96728
8 17 25.17749
8 18 27.49233
8 19 35.16361
8 20 37.56245
8 21 51.75393
8 22 4.19177
8 23 89.38914
8 24 76.05157
8 25 50.95937
8 26 47.50233
8 27 36.37206
8 28 56.56718
8 29 46.33091
8 30 32.21210
8 31 21.85575
8 32 75.42190
8 33 26.31472
8 34 31.98356
8 35 61.32209
8 36 20.79233
8 37 64.14708
8 38 58.41826
8 39 17.37529
8 40 72.39168
8 41 57.41128
8 42 70.42000
8 43 36.50540
8 44 80.64527
8 45 57.35345
8 46 38.31830
8 47 34.30444
8 48 50.33183
8 49 37.85820
9 10 54.69652
9 11 72.89017
9 12 78.11099
9 13 82.89143
9 14 95.31033
9 15 11.08703
9 16 75.48909
9 17 79.89042
9 18 67.07606
9 19 82.19106
9 20 70.34341
9 21 60.63702
9 22 71.87749
9 23 18.75478
9 24 8.48680
9 25 69.20178
9 26 85.07453
9 27 94.26180
9 28 45.91789
9 29 34.91069
9 30 78.01331
9 31 59.81882
9 32 28.08066
9 33 94.34891
9 34 69.70993
9 35 34.02747
9 36 88.58766
9 37 54.63552
9 38 39.69379
9 39 74.30760
9 40 27.86532
9 41 15.78782
9 42 3.66560
9 43 67.90468
9 44 10.83634
9 45 16.55389
9 46 107.34669
9 47 73.61607
9 48 25.31491
9 49 42.47788
10 11 86.21164
10 12 87.33953
10 13 32.39151
10 14 57.29902
10 15 49.04454
10 16 95.00822
10 17 26.90329
10 18 51.68848
10 19 27.51733
10 20 61.24057
10 21 67.73270
10 22 36.16077
10 23 72.77341
10 24 56.72340
10 25 71.03236
10 26 74.75540
10 27 68.40192
10 28 64.39948
10 29 48.23393
10 30 23.40282
10 31 42.09990
10 32 71.10738
10 33 45.53101
10 34 15.01437
10 35 62.44655
10 36 40.52249
10 37 74.58408
10 38 62.80791
10 39 47.45157
10 40 68.69548
10 41 47.34740
10 42 55.99134
10 43 13.97221
10 44 65.53283
10 45 38.25098
10 46 68.88331
10 47 18.97013
10 48 29.46354
10 49 44.45792
11 12 7.04364
11 13 89.85960
11 14 75.45116
11 15 63.47665
11 16 11.44046
11 17 93.73369
11 18 42.19223
11 19 102.75697
11 20 33.17262
11 21 18.53034
11 22 66.09270
11 23 82.36429
11 24 81.36470
11 25 18.78206
11 26 34.47579
11 27 58.03976
11 28 27.37853
11 29 43.08982
11 30 99.03883
11 31 47.92783
11 32 50.85420
11 33 92.60822
11 34 95.33383
11 35 38.92001
11 36 88.18118
11 37 18.43085
11 38 33.24743
11 39 55.27826
11 40 48.90516
11 41 59.58669
11 42 69.59035
11 43 97.87460
11 44 74.82428
11 45 74.52058
11 46 82.35493
11 47 98.95115
11 48 75.94204
11 49 42.58723
12 13 88.40083
12 14 71.75798
12 15 68.31114
12 16 16.53516
12 17 92.81803
12 18 40.44522
12 19 102.19895
12 20 30.70149
12 21 20.17996
12 22 64.50156
12 23 88.41639
12 24 86.59765
12 25 17.00725
12 26 29.21180
12 27 53.25735
12 28 32.21230
12 29 46.74478
12 30 98.64411
12 31 47.37078
12 32 57.19170
12 33 90.16997
12 34 95.51625
12 35 44.41476
12 36 86.03529
12 37 24.41927
12 38 38.44981
12 39 52.88899
12 40 55.09869
12 41 64.21851
12 42 74.91866
12 43 98.38612
12 44 80.64828
12 45 78.59625
12 46 77.88989
12 47 98.97852
12 48 79.34225
12 49 44.93063
13 14 31.73149
13 15 74.82365
13 16 100.62075
13 17 8.25139
13 18 47.95588
13 19 18.19086
13 20 57.86158
13 21 72.37611
13 22 23.90247
13 23 101.60350
13 24 86.57854
13 25 71.52473
13 26 66.31637
13 27 50.22282
13 28 76.27821
13 29 64.27215
13 30 17.29279
13 31 42.38684
13 32 92.43012
13 33 13.25628
13 34 22.47896
13 35 79.60594
13 36 9.11921
13 37 84.38914
13 38 77.44865
13 39 36.36077
13 40 89.53232
13 41 71.73882
13 42 83.30997
13 43 27.72451
13 44 93.45210
13 45 67.46438
13 46 41.00582
13 47 22.21844
13 48 59.14424
13 49 56.62096
14 15 85.10802
14 16 86.88915
14 17 39.86771
14 18 36.32774
14 19 49.88279
14 20 42.79199
14 21 61.68260
14 22 23.86004
14 23 113.55617
14 24 101.19051
14 25 56.95059
14 26 44.12912
14 27 21.84527
14 28 71.92802
14 29 66.50867
14 30 48.88749
14 31 38.01073
14 32 95.55582
14 33 24.09773
14 34 52.50864
14 35 79.97800
14 36 23.60596
14 37 76.66222
14 38 75.63408
14 39 23.45232
14 40 92.44262
14 41 80.90608
14 42 94.51499
14 43 57.70267
14 44 104.59560
14 45 82.89231
14 46 12.21740
14 47 53.26124
14 48 76.25957
14 49 57.32451
15 16 67.11687
15 17 72.63179
15 18 56.04507
15 19 76.07867
15 20 59.27211
15 21 50.17447
15 22 61.98902
15 23 28.45527
15 24 19.07155
15 25 58.54005
15 26 74.05444
15 27 83.31214
15 28 36.15919
15 29 23.91942
15 30 71.79692
15 31 48.99783
15 32 24.56118
15 33 85.66419
15 34 63.88971
15 35 25.30769
15 36 79.86525
15 37 45.59071
15 38 30.30061
15 39 63.63961
15 40 23.14965
15 41 4.70189
15 42 9.45388
15 43 62.82642
15 44 19.50135
15 45 14.55034
15 46 97.04066
15 47 67.94674
15 48 21.51581
15 49 31.39647
16 17 104.16871
16 18 53.27599
16 19 112.92551
16 20 44.51167
16 21 28.40491
16 22 76.99121
16 23 82.51907
16 24 83.81260
16 25 30.11663
16 26 45.53012
16 27 69.33004
16 28 32.55038
16 29 49.41920
16 30 109.10053
16 31 58.39299
16 32 50.61753
16 33 103.79156
16 34 104.95475
16 35 41.82065
16 36 99.26324
16 37 22.01747
16 38 37.19006
16 39 66.51459
16 40 49.27300
16 41 63.72927
16 42 71.98323
16 43 107.19778
16 44 75.79374
16 45 79.45076
16 46 93.73934
16 47 108.68590
16 48 81.97588
16 49 50.67507
17 18 52.56995
17 19 10.47395
17 20 62.70047
17 21 75.76963
17 22 29.02064
17 23 98.42796
17 24 82.86913
17 25 75.82336
17 26 72.33780
17 27 57.66745
17 28 78.02304
17 29 64.70427
17 30 9.04912
17 31 45.81692
17 32 91.84027
17 33 20.64232
17 34 14.88415
17 35 80.04042
17 36 17.27208
17 37 86.76963
17 38 78.51352
17 39 42.11122
17 40 89.05798
17 41 69.95853
17 42 80.65228
17 43 19.99211
17 44 90.62550
17 45 63.92498
17 46 49.25341
17 47 14.09013
17 48 55.32309
17 49 57.81273
18 19 62.24998
18 20 10.20221
18 21 25.99143
18 22 24.05971
18 23 83.70277
18 24 74.44315
18 25 23.61153
18 26 23.21754
18 27 27.54992
18 28 35.76844
18 29 33.59414
18 30 58.92995
18 31 9.90255
18 32 61.08564
18 33 50.54147
18 34 56.88630
18 35 44.95765
18 36 45.99855
18 37 40.46054
18 38 39.99262
18 39 13.56829
18 40 57.99389
18 41 51.39046
18 42 65.31783
18 43 60.47575
18 44 74.62053
18 45 59.00249
18 46 46.13886
18 47 59.96952
18 48 55.35815
18 49 24.83813
19 20 72.43659
19 21 84.54476
19 22 39.14469
19 23 100.28215
19 24 84.15141
19 25 85.19345
19 26 82.56938
19 27 68.12060
19 28 85.48940
19 29 71.13516
19 30 4.32540
19 31 54.89801
19 32 96.90705
19 33 28.68230
19 34 12.56759
19 35 86.28115
19 36 26.60381
19 37 94.70406
19 38 85.36926
19 39 52.33544
19 40 94.27544
19 41 73.94619
19 42 83.39326
19 43 15.83616
19 44 93.02557
19 45 65.76772
19 46 58.61732
19 47 9.08314
19 48 56.98086
19 49 65.04435
20 21 19.32879
20 22 33.97753
20 23 85.71279
20 24 78.20222
20 25 14.39771
20 26 15.30430
20 27 28.78408
20 28 32.69807
20 29 35.55649
20 30 69.13132
20 31 19.14834
20 32 60.13196
20 33 59.56414
20 34 67.01364
20 35 43.86980
20 36 55.34144
20 37 34.80556
20 38 38.10687
20 39 22.22300
20 40 57.15078
20 41 54.57288
20 42 68.14194
20 43 70.50803
20 44 76.75895
20 45 64.39436
20 46 51.01730
20 47 70.14072
20 48 61.88387
20 49 28.17564
21 22 48.97046
21 23 73.28567
21 24 69.03720
21 25 9.16953
21 26 28.44349
21 27 47.81926
21 28 16.19792
21 29 27.26857
21 30 80.75135
21 31 30.03730
21 32 44.35941
21 33 76.29092
21 34 76.85297
21 35 28.95294
21 36 71.50070
21 37 15.54405
21 38 22.63494
21 39 39.55439
21 40 41.65769
21 41 45.77945
21 42 57.75905
21 43 79.34787
21 44 64.82993
21 45 59.21183
21 46 70.31814
21 47 80.50563
21 48 59.39902
21 49 24.75090
22 23 90.33247
22 24 77.49242
22 25 47.65168
22 26 43.44081
22 27 32.36954
22 28 54.79609
22 29 45.66597
22 30 36.29511
22 31 19.52733
22 32 74.92281
22 33 27.85872
22 34 36.17387
22 35 60.35193
22 36 22.68570
22 37 61.89899
22 38 57.07293
22 39 13.24492
22 40 71.85670
22 41 57.99125
22 42 71.30081
22 43 40.67546
22 44 81.47875
22 45 59.06048
22 46 36.07602
22 47 38.48558
22 48 52.41684
22 49 36.87917
23 24 16.64856
23 25 82.31865
23 26 99.76598
23 27 111.19067
23 28 57.36224
23 29 50.34926
23 30 96.17144
23 31 77.22797
23 32 31.90742
23 33 113.10369
23 34 87.73517
23 35 44.52240
23 36 107.34190
23 37 64.02859
23 38 50.82268
23 39 91.99160
23 40 33.50922
23 41 32.79296
23 42 19.04572
23 43 85.56624
23 44 9.09407
23 45 34.58023
23 46 125.49584
23 47 91.54147
23 48 43.33001
23 49 58.86515
24 25 77.53288
24 26 93.07718
24 27 101.35158
24 28 54.40256
24 29 42.98287
24 30 80.10898
24 31 66.74274
24 32 35.43046
24 33 98.55021
24 34 71.58437
24 35 42.48084
24 36 92.86219
24 37 63.08769
24 38 48.17880
24 39 80.91822
24 40 35.59806
24 41 23.71752
24 42 11.83952
24 43 69.19938
24 44 12.62948
24 45 19.12933
24 46 113.32855
24 47 75.30892
24 48 27.54886
24 49 50.14039
25 26 19.70974
25 27 40.90719
25 28 25.36623
25 29 35.03511
25 30 81.65140
25 31 30.40059
25 32 53.51805
25 33 73.85851
25 34 78.65980
25 35 38.09166
25 36 69.50430
25 37 23.46579
25 38 31.78326
25 39 36.51372
25 40 50.82607
25 41 54.03264
25 42 66.43893
25 43 81.66277
25 44 73.78429
25 45 66.65570
25 46 64.50243
25 47 82.06884
25 48 66.02126
25 49 30.77288
26 27 24.19617
26 28 44.24828
26 29 50.16497
26 30 79.71429
26 31 33.09188
26 32 72.44826
26 33 65.12001
26 34 78.80672
26 35 56.51989
26 36 61.93158
26 37 43.16464
26 38 50.36640
26 39 30.23620
26 40 69.62124
26 41 69.37382
26 42 82.70665
26 43 82.77337
26 44 90.93926
26 45 79.66608
26 46 48.98628
26 47 81.54126
26 48 77.16537
26 49 43.30579
27 28 61.33149
27 29 61.14227
27 30 66.22947
27 31 34.64907
27 32 88.09557
27 33 45.32075
27 34 67.79873
27 35 71.82917
27 36 43.60127
27 37 63.36272
27 38 66.40145
27 39 21.85744
27 40 85.04045
27 41 78.70321
27 42 92.66519
27 43 72.59380
27 44 102.10077
27 45 84.87732
27 46 24.81566
27 47 69.53893
27 48 80.01246
27 49 52.34337
28 29 17.00098
28 30 81.36491
28 31 35.42082
28 32 28.23101
28 33 82.63493
28 34 75.96561
28 35 12.85446
28 36 77.29863
28 37 10.63054
28 38 6.53957
28 39 48.58409
28 40 25.47872
28 41 32.20956
28 42 42.77700
28 43 77.44259
28 44 49.11045
28 45 47.30715
28 46 81.89001
28 47 79.94005
28 48 49.43366
28 49 20.47737
29 30 66.88528
29 31 28.56166
29 32 29.28648
29 33 72.56170
29 34 60.73545
29 35 15.36034
29 36 66.90008
29 37 27.62561
29 38 14.57689
29 39 43.48581
29 40 26.20491
29 41 19.26933
29 42 32.59545
29 43 61.68969
29 44 41.32220
29 45 31.95672
