125 37
0 1 106.42340
0 2 133.96359
0 3 118.17388
0 4 118.91171
0 5 152.06902
0 6 120.06357
0 7 78.98415
0 8 54.64048
0 9 148.71071
0 10 127.93890
0 11 94.69743
0 12 113.75471
0 13 172.26439
0 14 116.51585
0 15 139.49852
0 16 146.67705
0 17 155.53273
0 18 104.08377
0 19 122.45712
0 20 134.40529
0 21 138.81116
0 22 119.34795
0 23 109.78909
0 24 66.59274
0 25 116.03577
0 26 120.62337
0 27 85.23051
0 28 138.85300
0 29 100.75580
0 30 105.17802
0 31 133.03694
0 32 112.50361
0 33 139.03545
0 34 132.14320
0 35 118.40382
0 36 99.22319
0 37 95.73104
0 38 123.99558
0 39 121.53596
0 40 146.15579
0 41 136.34911
0 42 125.69296
0 43 151.48026
0 44 94.74256
0 45 135.21362
0 46 124.45036
0 47 162.86209
0 48 113.14350
0 49 131.23712
0 50 68.88101
0 51 125.86388
0 52 128.08615
0 53 121.93600
0 54 134.71231
0 55 92.35059
0 56 124.32700
0 57 101.09932
0 58 134.96053
0 59 127.93941
0 60 137.17792
0 61 112.71169
0 62 109.65112
0 63 137.66220
0 64 112.01583
0 65 137.42967
0 66 125.44183
0 67 153.23369
0 68 95.49679
0 69 130.16026
0 70 122.35219
0 71 152.83000
0 72 104.83077
0 73 149.11964
0 74 140.57118
0 75 85.56628
0 76 133.88678
0 77 107.76017
0 78 132.27718
0 79 97.81417
0 80 98.46667
0 81 119.27135
0 82 113.60223
0 83 100.39381
0 84 126.87594
0 85 125.25599
0 86 97.07200
0 87 91.26974
0 88 130.46620
0 89 104.13589
0 90 86.98589
0 91 95.78100
0 92 127.27794
0 93 122.96719
0 94 93.85847
0 95 92.59436
0 96 51.06886
0 97 139.22897
0 98 119.36405
0 99 129.78522
0 100 122.59216
0 101 126.96110
0 102 116.02086
0 103 95.37626
0 104 148.16798
0 105 98.16763
0 106 84.93017
0 107 131.64592
0 108 138.95839
0 109 119.96099
0 110 68.62852
0 111 143.91376
0 112 118.76466
0 113 151.73413
0 114 140.65274
0 115 94.41454
0 116 136.15880
0 117 149.41449
0 118 77.39494
0 119 124.09866
0 120 102.02684
0 121 139.39597
0 122 121.74628
0 123 98.99107
0 124 131.13977
1 2 118.32901
1 3 101.77871
1 4 117.84548
1 5 137.74876
1 6 154.99680
1 7 132.75066
1 8 96.16338
1 9 115.18619
1 10 129.71718
1 11 129.33286
1 12 146.74586
1 13 170.30013
1 14 93.88134
1 15 94.59264
1 16 138.12289
1 17 139.69501
1 18 127.29311
1 19 119.98042
1 20 165.18634
1 21 133.22917
1 22 127.76963
1 23 151.05701
1 24 100.76948
1 25 144.40584
1 26 130.52310
1 27 123.92152
1 28 82.76699
1 29 95.47768
1 30 129.83446
1 31 119.59722
1 32 102.92685
1 33 131.52602
1 34 146.84409
1 35 139.10492
1 36 105.61513
1 37 146.12704
1 38 106.23676
1 39 112.47480
1 40 141.75003
1 41 102.89503
1 42 138.19981
1 43 127.43259
1 44 139.53323
1 45 152.99449
1 46 147.38214
1 47 151.00671
1 48 120.61900
1 49 150.99821
1 50 87.06107
1 51 137.51918
1 52 105.78848
1 53 133.03314
1 54 128.70781
1 55 83.61022
1 56 113.09802
1 57 122.07133
1 58 100.20332
1 59 125.06423
1 60 94.30315
1 61 61.61507
1 62 129.10561
1 63 150.07985
1 64 96.22121
1 65 82.90283
1 66 66.78072
1 67 107.69929
1 68 123.43944
1 69 122.06649
1 70 112.59904
1 71 148.55556
1 72 155.72429
