25 7
0 1 96.80270
0 2 112.63956
0 3 130.50409
0 4 92.05134
0 5 156.20891
0 6 75.65122
0 7 83.12441
0 8 104.84058
0 9 120.62614
0 10 120.92622
0 11 101.98614
0 12 102.60675
0 13 144.19954
0 14 119.80051
0 15 87.83290
0 16 111.66136
0 17 143.52127
0 18 74.95755
0 19 129.88475
0 20 130.63649
0 21 105.76669
0 22 109.54055
0 23 66.22871
0 24 122.27842
1 2 133.83182
1 3 134.50571
1 4 138.25940
1 5 110.83938
1 6 122.41200
1 7 123.50207
1 8 106.79256
1 9 135.74615
1 10 171.74371
1 11 124.98477
1 12 160.34756
1 13 112.49958
1 14 132.28261
1 15 134.39276
1 16 146.82742
1 17 95.65585
1 18 63.43134
1 19 105.95480
1 20 151.58598
1 21 105.99170
1 22 146.02859
1 23 81.76757
1 24 124.50970
2 3 131.67043
2 4 114.89895
2 5 137.16269
2 6 118.51520
2 7 144.35501
2 8 82.75948
2 9 136.52435
2 10 148.40442
2 11 151.26509
2 12 122.61646
2 13 134.96725
2 14 166.50539
2 15 176.79877
2 16 88.99004
2 17 160.60307
2 18 133.60796
2 19 145.89145
2 20 128.06488
2 21 121.24368
2 22 132.90195
2 23 149.48163
2 24 131.98300
3 4 93.82832
3 5 126.58009
3 6 158.88210
3 7 135.54601
3 8 138.15236
3 9 115.53046
3 10 145.19676
3 11 150.47092
3 12 158.42764
3 13 109.63286
3 14 185.38187
3 15 164.76888
3 16 171.57961
3 17 120.64174
3 18 113.13936
3 19 114.95153
3 20 192.07327
3 21 84.72581
3 22 153.47908
3 23 122.17819
3 24 131.63466
4 5 139.01468
4 6 118.05859
4 7 82.99422
4 8 108.20848
4 9 110.58870
4 10 132.12093
4 11 93.10930
4 12 95.55376
4 13 128.40683
4 14 159.71161
4 15 125.21995
4 16 134.81726
4 17 136.74995
4 18 100.74647
4 19 130.09418
4 20 170.66000
4 21 88.09070
4 22 160.10167
4 23 98.83810
4 24 112.68611
5 6 160.61179
5 7 142.32513
5 8 117.60421
5 9 121.84084
5 10 183.15485
5 11 137.78998
5 12 162.25447
5 13 85.37280
5 14 156.10582
5 15 175.22157
5 16 153.05861
5 17 83.84769
5 18 134.31590
5 19 78.48263
5 20 179.49536
5 21 117.05243
5 22 184.51451
5 23 132.98174
5 24 104.62269
6 7 85.74841
6 8 87.74169
6 9 152.93144
6 10 139.98607
6 11 109.13449
6 12 97.17513
6 13 127.16490
6 14 108.51789
6 15 137.23215
6 16 101.06637
6 17 161.71355
6 18 114.39075
6 19 156.35124
6 20 146.30974
6 21 151.91605
6 22 121.64766
6 23 107.53890
6 24 97.67525
7 8 107.09402
7 9 113.60806
7 10 147.84009
7 11 83.36649
7 12 70.92198
7 13 128.37366
7 14 104.34478
7 15 103.83538
7 16 126.50240
7 17 121.87336
7 18 94.70558
7 19 129.24045
7 20 150.70335
7 21 119.08595
7 22 164.67865
7 23 79.03955
7 24 96.37407
8 9 126.30600
8 10 147.51396
8 11 107.22235
8 12 110.77728
8 13 94.45677
8 14 131.29572
8 15 166.09868
8 16 99.40981
8 17 136.05229
8 18 107.78993
8 19 146.66617
8 20 141.08049
8 21 128.98885
8 22 142.11021
8 23 126.53886
8 24 83.37868
9 10 111.89726
9 11 137.15735
9 12 124.10174
9 13 142.64362
9 14 132.91165
9 15 140.08165
9 16 126.73338
9 17 113.17836
9 18 127.62163
9 19 103.77187
9 20 144.68399
9 21 96.37486
9 22 150.12782
9 23 118.80466
9 24 117.58605
10 11 163.81615
10 12 156.54964
10 13 172.00703
10 14 148.08000
10 15 165.36237
10 16 129.05025
10 17 187.14609
10 18 164.35614
10 19 161.73758
10 20 192.67140
10 21 154.22388
10 22 98.92644
10 23 146.56795
10 24 139.52605
11 12 108.01820
11 13 123.78222
11 14 154.57489
11 15 108.58498
11 16 157.03964
11 17 145.90706
11 18 99.92210
11 19 142.84648
11 20 168.32802
11 21 126.63434
11 22 167.17885
11 23 85.73115
11 24 92.80737
12 13 155.92998
12 14 133.73772
12 15 128.31503
12 16 106.07133
12 17 160.93382
12 18 134.32660
12 19 154.15958
12 20 120.56561
12 21 137.01591
12 22 168.59756
12 23 125.51443
12 24 115.89900
13 14 161.17220
13 15 185.07336
13 16 159.51872
13 17 109.85833
13 18 118.28228
13 19 123.22945
13 20 187.89276
13 21 130.51254
13 22 159.90456
13 23 127.72070
13 24 68.81612
14 15 145.37198
14 16 113.03072
14 17 144.99091
14 18 148.52582
14 19 144.92134
14 20 168.00179
14 21 172.87152
14 22 163.05165
14 23 130.04529
14 24 132.99721
15 16 171.16916
15 17 163.30746
15 18 115.45039
15 19 136.92345
15 20 163.61754
15 21 134.18594
15 22 163.76108
15 23 77.90405
15 24 161.05478
16 17 160.73026
16 18 152.19278
16 19 146.53583
16 20 122.51108
16 21 146.65007
16 22 139.78711
16 23 148.31114
16 24 125.83871
17 18 102.21995
17 19 73.82136
17 20 171.03745
17 21 91.29622
17 22 195.17990
17 23 107.12311
17 24 120.72388
18 19 118.82098
18 20 147.18127
18 21 79.09807
18 22 150.85297
18 23 56.71857
18 24 120.12888
19 20 162.99019
19 21 86.16022
19 22 165.12177
19 23 98.08867
19 24 122.73923
20 21 146.03787
20 22 163.49333
20 23 154.46692
20 24 161.83220
21 22 161.51007
21 23 88.94479
21 24 129.62634
22 23 141.78534
22 24 143.00061
23 24 111.74046
