50 15
0 1 129.88045
0 2 128.85156
0 3 129.50400
0 4 67.29895
0 5 121.02068
0 6 79.61555
0 7 125.50877
0 8 128.42677
0 9 158.54695
0 10 111.78910
0 11 91.02644
0 12 151.31197
0 13 116.20181
0 14 159.24112
0 15 146.86847
0 16 159.72487
0 17 163.89845
0 18 112.63566
0 19 105.08078
0 20 101.14674
0 21 118.27374
0 22 126.22617
0 23 132.76569
0 24 111.09839
0 25 114.81539
0 26 107.82425
0 27 118.51859
0 28 188.52487
0 29 144.60295
0 30 169.06477
0 31 102.16280
0 32 139.15059
0 33 120.43545
0 34 132.08560
0 35 138.84813
0 36 109.52155
0 37 139.27194
0 38 120.66110
0 39 122.69471
0 40 147.80925
0 41 146.39883
0 42 119.29704
0 43 167.61122
0 44 78.63290
0 45 145.55389
0 46 119.20482
0 47 125.15186
0 48 159.40222
0 49 76.45081
1 2 127.91966
1 3 124.31824
1 4 138.68410
1 5 109.62228
1 6 96.06303
1 7 104.63084
1 8 128.27231
1 9 134.77705
1 10 138.10365
1 11 90.32396
1 12 90.96874
1 13 105.81366
1 14 145.97093
1 15 111.57005
1 16 119.49629
1 17 111.25555
1 18 138.38850
1 19 118.93429
1 20 142.08897
1 21 124.44541
1 22 137.77634
1 23 135.27541
1 24 121.33424
1 25 133.69928
1 26 106.36208
1 27 112.29755
1 28 139.38687
1 29 119.43416
1 30 135.88518
1 31 112.19561
1 32 104.86108
1 33 103.36565
1 34 100.26812
1 35 98.32134
1 36 115.74666
1 37 102.63735
1 38 84.35179
1 39 115.55264
1 40 125.54664
1 41 144.63420
1 42 118.97870
1 43 106.78375
1 44 102.56744
1 45 120.39404
1 46 121.29667
1 47 159.78835
1 48 84.74896
1 49 88.82727
2 3 129.98288
2 4 125.21677
2 5 109.03765
2 6 113.87889
2 7 114.87531
2 8 85.55043
2 9 112.04218
2 10 90.77786
2 11 115.59871
2 12 138.96489
2 13 113.60680
2 14 127.60912
2 15 119.75861
2 16 79.62135
2 17 147.97452
2 18 145.34517
2 19 139.82173
2 20 109.27003
2 21 120.32357
2 22 126.81676
2 23 133.94934
2 24 33.47167
2 25 117.54284
2 26 103.53059
2 27 128.42555
2 28 144.66107
