125 37
0 1 149.04239
0 2 177.58923
0 3 158.95665
0 4 176.54572
0 5 167.01672
0 6 168.11006
0 7 214.83800
0 8 186.08794
0 9 152.10036
0 10 171.48837
0 11 156.07849
0 12 163.42224
0 13 129.87730
0 14 155.61227
0 15 146.94577
0 16 130.40317
0 17 174.70772
0 18 146.07135
0 19 151.83463
0 20 153.10371
0 21 146.38885
0 22 113.40487
0 23 148.52078
0 24 167.21292
0 25 148.77739
0 26 190.36876
0 27 169.31078
0 28 102.42352
0 29 152.94630
0 30 150.50177
0 31 125.49762
0 32 150.38374
0 33 177.32878
0 34 126.33218
0 35 116.19994
0 36 180.32137
0 37 115.67285
0 38 187.04919
0 39 159.88911
0 40 137.78140
0 41 162.14519
0 42 130.76552
0 43 156.35321
0 44 182.89622
0 45 146.19528
0 46 140.35214
0 47 170.91063
0 48 141.33530
0 49 177.75334
0 50 156.25787
0 51 125.22263
0 52 134.04657
0 53 142.67975
0 54 143.91240
0 55 172.28952
0 56 145.85234
0 57 153.10735
0 58 146.52147
0 59 195.67836
0 60 144.63393
0 61 173.67111
0 62 136.80649
0 63 177.82059
0 64 138.12122
0 65 162.72878
0 66 192.41325
0 67 137.36989
0 68 154.94644
0 69 147.01151
0 70 142.42673
0 71 185.37903
0 72 123.83268
0 73 141.28374
0 74 106.33297
0 75 173.51741
0 76 141.01869
0 77 180.11105
0 78 183.73976
0 79 123.81884
0 80 165.96927
0 81 140.17419
0 82 118.96349
0 83 169.78206
0 84 136.67889
0 85 166.08888
0 86 159.30869
0 87 148.83463
0 88 161.78133
0 89 183.87718
0 90 143.49165
0 91 142.60619
0 92 138.74472
0 93 158.47499
0 94 158.25897
0 95 139.78534
0 96 156.15585
0 97 151.14583
0 98 132.06993
0 99 174.44917
0 100 152.55443
0 101 164.20631
0 102 136.95166
0 103 136.61194
0 104 151.50563
0 105 177.15167
0 106 166.99460
0 107 144.17252
0 108 192.02397
0 109 179.16235
0 110 152.70706
0 111 153.53915
0 112 172.41431
0 113 190.54843
0 114 171.19313
0 115 179.29448
0 116 171.78816
0 117 136.26498
0 118 153.64789
0 119 137.14832
0 120 167.15132
0 121 132.92102
0 122 123.58427
0 123 182.93883
0 124 103.38528
1 2 199.22247
1 3 143.98898
1 4 191.49562
1 5 158.60582
1 6 136.84303
1 7 205.20108
1 8 117.76440
1 9 173.59578
1 10 163.34943
1 11 202.53091
1 12 150.54214
1 13 151.57727
1 14 172.30188
1 15 167.18446
1 16 162.72610
1 17 140.42532
1 18 188.71182
1 19 166.66826
1 20 157.93050
1 21 136.95314
1 22 131.73817
1 23 173.03056
1 24 130.56679
1 25 166.87558
1 26 172.99574
1 27 146.65909
1 28 147.81270
1 29 168.06157
1 30 164.25276
1 31 192.79329
1 32 134.92165
1 33 149.70819
1 34 148.35631
1 35 139.69148
1 36 160.89624
1 37 168.32899
1 38 167.29823
1 39 140.75116
1 40 141.06807
1 41 126.83108
1 42 156.52502
1 43 139.81357
1 44 173.56071
1 45 90.08335
1 46 167.83694
1 47 219.47978
1 48 136.30545
1 49 149.65196
1 50 140.50255
1 51 145.94707
1 52 147.36975
1 53 194.70721
1 54 120.01894
1 55 134.72449
1 56 171.91780
1 57 120.34187
1 58 182.18150
1 59 192.57556
