25 2
0 1 192.62187
0 2 173.19641
0 3 171.32497
0 4 211.03464
0 5 210.75606
0 6 191.88908
0 7 186.72931
0 8 209.35223
0 9 194.84261
0 10 217.21791
0 11 219.53381
0 12 222.35118
0 13 198.74423
0 14 209.12198
0 15 184.33791
0 16 180.64203
0 17 153.65593
0 18 183.43210
0 19 173.50641
0 20 182.18254
0 21 189.97263
0 22 157.55013
0 23 169.92877
0 24 186.61163
1 2 200.89415
1 3 207.04201
1 4 148.14354
1 5 225.87564
1 6 189.41257
1 7 221.77814
1 8 219.69395
1 9 148.98265
1 10 165.78709
1 11 247.39558
1 12 214.06526
1 13 147.88139
1 14 178.46638
1 15 176.33179
1 16 204.90149
1 17 162.08763
1 18 187.04211
1 19 167.07462
1 20 202.64111
1 21 147.81941
1 22 194.61580
1 23 146.25235
1 24 176.51404
2 3 156.70731
2 4 180.45628
2 5 206.67520
2 6 200.65550
2 7 146.78619
2 8 160.73210
2 9 174.83409
2 10 176.93010
2 11 157.77774
2 12 188.06854
2 13 186.25049
2 14 187.50450
2 15 165.29179
2 16 165.61664
2 17 167.87303
2 18 169.04721
2 19 148.60681
2 20 161.41022
2 21 146.74086
2 22 163.56737
2 23 169.28629
2 24 149.23260
3 4 193.57303
3 5 134.91203
3 6 162.24783
3 7 144.67213
3 8 165.94762
3 9 186.01956
3 10 177.17401
3 11 180.42116
3 12 187.37616
3 13 199.27397
3 14 166.25333
3 15 151.40857
3 16 131.22908
3 17 148.33105
3 18 195.15556
3 19 126.00803
3 20 190.45547
3 21 174.31950
3 22 171.97057
3 23 137.71233
3 24 177.42934
4 5 217.07439
4 6 190.63319
4 7 181.03705
4 8 191.82484
4 9 126.58860
4 10 166.62973
4 11 191.85054
4 12 164.63815
4 13 162.56956
4 14 116.18085
4 15 143.70654
4 16 178.82954
4 17 160.85094
4 18 178.81052
4 19 138.47224
4 20 147.45064
4 21 141.95856
4 22 217.61209
4 23 173.69176
4 24 178.29286
5 6 140.83093
5 7 183.58347
5 8 177.17715
5 9 207.31351
5 10 174.57443
5 11 212.19949
5 12 178.14655
5 13 213.57181
5 14 190.78029
5 15 194.04001
5 16 183.53911
5 17 171.14557
5 18 236.65034
5 19 158.80383
5 20 193.67735
5 21 152.61652
5 22 203.28612
5 23 195.30519
5 24 199.14557
6 7 204.14536
6 8 153.31387
6 9 159.10941
6 10 178.24532
6 11 237.00806
6 12 221.14340
6 13 212.04601
6 14 192.20406
6 15 166.10843
6 16 194.36993
6 17 171.64746
6 18 195.39886
6 19 175.17896
6 20 175.56660
6 21 159.01180
6 22 170.17326
6 23 193.99651
6 24 185.81602
7 8 193.13704
7 9 168.93982
7 10 188.49582
7 11 206.11913
7 12 176.20435
7 13 186.72202
7 14 151.93333
7 15 181.78993
7 16 144.57898
7 17 169.28397
7 18 153.84448
7 19 150.56856
7 20 196.98340
7 21 155.49976
7 22 187.42166
7 23 194.04558
7 24 183.68506
8 9 178.63864
8 10 177.23262
8 11 163.20088
8 12 218.93188
8 13 172.42003
8 14 213.80147
8 15 172.21100
8 16 195.08116
8 17 178.81598
8 18 195.01631
8 19 150.04694
8 20 180.50888
8 21 180.15298
8 22 188.22681
8 23 216.18704
8 24 190.57707
9 10 168.04059
9 11 235.67979
9 12 215.75014
9 13 166.08899
9 14 138.61992
9 15 173.39461
9 16 168.77606
9 17 178.82358
9 18 152.06108
9 19 161.15027
9 20 161.29430
9 21 149.36777
9 22 190.96439
9 23 191.05284
9 24 194.74023
10 11 195.43364
10 12 184.87697
10 13 123.81171
10 14 195.45537
10 15 148.79485
10 16 156.26494
10 17 123.91291
10 18 176.68813
10 19 174.29955
10 20 185.15726
10 21 141.06615
10 22 190.23004
10 23 183.29710
10 24 185.88554
11 12 201.89569
11 13 218.78429
11 14 209.57903
11 15 196.15271
11 16 173.90523
11 17 179.35248
11 18 246.29993
11 19 176.53072
11 20 173.82924
11 21 200.08389
11 22 235.80942
11 23 213.21577
11 24 200.86882
12 13 205.08008
12 14 178.61821
12 15 182.99979
12 16 206.45045
12 17 188.47314
12 18 190.48033
12 19 175.12819
12 20 190.31863
12 21 131.86850
12 22 208.35396
12 23 189.42000
12 24 200.85843
13 14 189.27748
13 15 155.79710
13 16 189.26892
13 17 141.18956
13 18 156.53380
13 19 149.38844
13 20 205.14244
13 21 162.22290
13 22 198.15610
13 23 178.24431
13 24 178.83153
14 15 170.73602
14 16 169.72467
14 17 174.20465
14 18 188.37753
14 19 148.68829
14 20 162.10713
14 21 144.50894
14 22 234.37463
14 23 161.95250
14 24 172.87195
15 16 194.41605
15 17 119.90035
15 18 166.66029
15 19 144.68361
15 20 190.81068
15 21 147.67336
15 22 150.39738
15 23 149.02972
15 24 133.56404
16 17 171.26245
16 18 192.31195
16 19 158.49356
16 20 157.91568
16 21 197.16812
16 22 203.09245
16 23 166.93224
16 24 215.59167
17 18 177.08179
17 19 147.87923
17 20 188.61819
17 21 134.93369
17 22 177.86107
17 23 161.02408
17 24 147.44424
18 19 187.79166
18 20 206.58481
18 21 160.17995
18 22 151.15947
18 23 191.95242
18 24 196.11922
19 20 155.01898
19 21 150.26547
19 22 182.51892
19 23 123.18638
19 24 171.68509
20 21 167.14487
20 22 215.07654
20 23 179.41325
20 24 223.24536
21 22 163.50720
21 23 173.55540
21 24 139.34096
22 23 189.38945
22 24 185.97354
23 24 172.31976
