50 5
0 1 16.14817
0 2 112.63819
0 3 63.31118
0 4 89.88944
0 5 97.62576
0 6 50.17100
0 7 64.48753
0 8 63.24263
0 9 69.59473
0 10 100.26579
0 11 109.50172
0 12 69.15455
0 13 67.30053
0 14 121.98376
0 15 104.02395
0 16 39.29261
0 17 127.15937
0 18 112.14520
0 19 110.64507
0 20 78.12207
0 21 106.47461
0 22 101.39471
0 23 87.71096
0 24 82.86346
0 25 89.35734
0 26 95.15936
0 27 101.72694
0 28 115.46626
0 29 52.88548
0 30 69.48056
0 31 74.16171
0 32 97.03529
0 33 86.29043
0 34 91.51421
0 35 111.32256
0 36 78.26166
0 37 81.52509
0 38 80.86656
0 39 36.65317
0 40 84.61539
0 41 111.64579
0 42 53.84861
0 43 77.98814
0 44 64.15994
0 45 81.66891
0 46 110.62422
0 47 43.35030
0 48 101.77632
0 49 25.50820
1 2 123.82967
1 3 73.44549
1 4 102.02964
1 5 107.56050
1 6 60.62528
1 7 73.23617
1 8 60.36401
1 9 78.35077
1 10 105.79436
1 11 119.86920
1 12 67.40093
1 13 78.50950
1 14 128.60469
1 15 117.84014
1 16 47.88388
1 17 131.60555
1 18 125.25286
1 19 121.23377
1 20 89.62749
1 21 115.40164
1 22 107.15147
1 23 98.96951
1 24 88.84615
1 25 101.15434
1 26 95.02206
1 27 116.11076
1 28 125.11834
1 29 67.12016
1 30 75.44964
1 31 81.97672
1 32 106.78713
1 33 96.14660
1 34 99.16362
1 35 125.63326
1 36 85.98916
1 37 85.86964
1 38 96.25073
1 39 48.55345
1 40 99.63123
1 41 124.54228
1 42 68.46119
1 43 85.41026
1 44 69.82187
1 45 92.50609
1 46 121.28873
1 47 56.73697
1 48 111.66494
1 49 17.56604
2 3 97.64260
2 4 95.04797
2 5 65.22615
2 6 72.46798
2 7 94.50723
2 8 126.78158
2 9 57.75665
2 10 103.70937
2 11 64.06655
2 12 117.15646
2 13 55.07664
2 14 64.56281
2 15 43.84106
2 16 119.20826
2 17 73.15386
2 18 40.50505
2 19 35.80520
2 20 58.10662
2 21 60.81584
2 22 110.57865
2 23 67.73057
2 24 85.94415
2 25 63.76725
2 26 87.54065
2 27 42.38263
2 28 105.83435
2 29 66.64188
2 30 81.88828
2 31 59.80775
2 32 72.96328
2 33 122.47385
2 34 83.92882
2 35 77.52522
2 36 110.93899
2 37 97.87793
2 38 92.71420
2 39 77.59850
2 40 95.21383
2 41 69.03230
2 42 89.08262
2 43 71.48105
2 44 95.46137
2 45 99.08493
2 46 67.00201
2 47 95.10498
2 48 58.87226
2 49 131.42325
3 4 94.01283
3 5 68.81091
3 6 66.70396
3 7 91.21698
3 8 94.83505
3 9 68.37463
3 10 96.19386
3 11 79.86345
3 12 108.97245
3 13 82.29375
3 14 108.45137
3 15 93.82082
3 16 60.98463
3 17 135.29372
3 18 93.96874
3 19 112.74847
3 20 60.53632
3 21 122.30884
3 22 97.91788
3 23 86.46931
3 24 90.61848
3 25 60.76958
3 26 116.78726
3 27 85.40970
3 28 102.88982
3 29 62.01052
3 30 105.53296
3 31 53.74988
3 32 82.28974
3 33 82.73457
3 34 124.27285
3 35 97.96933
3 36 78.85840
3 37 121.59331
3 38 70.75758
3 39 56.29264
3 40 82.79710
3 41 71.54402
3 42 37.48288
3 43 73.02543
3 44 77.06236
3 45 98.95332
3 46 93.20542
3 47 71.54691
3 48 67.76904
3 49 83.40314
4 5 77.87625
4 6 89.84728
4 7 40.42560
4 8 136.57581
4 9 94.88164
4 10 93.50211
4 11 129.34032
4 12 114.38517
4 13 66.39309
4 14 146.29895
4 15 79.82451
4 16 67.13255
4 17 146.94511
4 18 64.15656
4 19 87.63641
4 20 55.92791
4 21 101.63036
4 22 87.57986
4 23 108.52885
4 24 132.20966
4 25 85.98766
4 26 113.92864
4 27 72.15565
4 28 138.07539
4 29 58.09536
4 30 85.98183
4 31 90.85546
4 32 119.77434
4 33 43.89679
4 34 95.63531
4 35 43.74375
4 36 62.76712
4 37 80.53519
4 38 57.75494
4 39 74.25561
4 40 93.45503
4 41 106.77924
4 42 61.21237
4 43 87.80380
4 44 110.61388
4 45 41.46555
4 46 84.70158
4 47 70.14700
4 48 81.55219
4 49 112.19670
5 6 86.46658
5 7 84.64400
5 8 135.52785
5 9 78.38081
5 10 105.39424
5 11 91.13830
5 12 129.36891
5 13 72.88063
5 14 104.11407
5 15 84.37806
5 16 90.24460
5 17 120.30534
5 18 56.30928
5 19 86.96803
5 20 29.53226
5 21 95.71997
5 22 106.76116
5 23 85.33976
5 24 113.61745
5 25 34.75860
5 26 97.08216
5 27 72.04251
5 28 137.05020
5 29 65.65772
5 30 101.91389
5 31 43.35543
5 32 76.31674
5 33 88.71316
5 34 115.89680
5 35 67.58170
5 36 94.43086
5 37 108.16441
5 38 90.68561
5 39 68.20420
5 40 109.19402
5 41 59.95776
5 42 68.69012
5 43 41.35223
5 44 111.07086
5 45 100.65110
5 46 87.77988
5 47 84.02165
5 48 24.67132
5 49 121.44848
6 7 68.71285
6 8 60.07220
6 9 27.20851
6 10 87.43948
6 11 69.95568
6 12 62.82999
6 13 36.66149
6 14 79.01642
6 15 64.03883
6 16 73.17105
6 17 85.29888
6 18 83.49789
6 19 70.02997
6 20 64.77010
6 21 74.66251
6 22 93.80611
6 23 58.57821
6 24 44.26154
6 25 74.91444
6 26 78.59004
6 27 66.46019
6 28 80.01531
6 29 35.42566
6 30 47.87832
6 31 55.22896
6 32 74.04828
6 33 102.55138
6 34 64.08407
6 35 97.77933
6 36 83.68372
6 37 74.29480
6 38 70.71706
6 39 31.77911
6 40 64.22781
6 41 89.34911
6 42 56.01730
6 43 71.22414
6 44 38.09355
6 45 76.44870
6 46 79.67939
6 47 52.69553
6 48 84.19135
6 49 63.01816
7 8 106.89288
7 9 77.00211
7 10 81.29597
7 11 125.27799
7 12 78.90171
7 13 48.62358
7 14 133.39148
7 15 83.98512
7 16 54.14608
7 17 126.50487
7 18 78.79507
7 19 80.96266
7 20 58.74179
7 21 89.13569
7 22 78.18456
7 23 101.65487
7 24 112.00164
7 25 91.27527
7 26 83.94718
7 27 81.39829
7 28 130.47572
7 29 47.16029
7 30 54.47436
7 31 80.12099
7 32 115.19361
7 33 60.03766
7 34 72.61231
7 35 74.79375
7 36 56.59226
7 37 47.92293
7 38 70.31481
7 39 54.23834
7 40 95.34058
7 41 117.18202
7 42 61.88202
7 43 79.05324
7 44 87.66492
7 45 35.43085
7 46 85.71413
7 47 57.09541
7 48 87.21811
7 49 82.90564
8 9 70.50036
8 10 104.34506
8 11 106.61458
8 12 50.68378
8 13 92.00562
8 14 108.51354
8 15 118.41317
8 16 95.10301
8 17 112.65379
8 18 140.36812
8 19 121.63439
8 20 115.99136
8 21 124.84930
8 22 111.75699
8 23 107.57169
8 24 60.95321
8 25 126.48227
8 26 101.30904
8 27 123.02935
8 28 91.97026
8 29 90.47050
8 30 83.31642
8 31 96.60156
8 32 118.73413
8 33 135.90147
8 34 102.86506
8 35 154.11613
8 36 107.12339
8 37 107.17544
8 38 113.61740
8 39 77.36411
8 40 104.88191
8 41 139.48271
8 42 96.18150
8 43 116.72234
8 44 40.80420
