100 10
0 1 84.83486
0 2 123.78426
0 3 126.46503
0 4 137.21652
0 5 138.96931
0 6 116.60052
0 7 143.69429
0 8 170.22852
0 9 144.20099
0 10 104.20095
0 11 105.61649
0 12 151.45869
0 13 127.46044
0 14 72.82554
0 15 133.97260
0 16 95.41848
0 17 130.60991
0 18 135.91362
0 19 117.98811
0 20 141.09219
0 21 109.93896
0 22 141.35405
0 23 78.62261
0 24 97.93249
0 25 142.39117
0 26 127.82429
0 27 130.93051
0 28 141.72189
0 29 123.29733
0 30 117.15739
0 31 124.63799
0 32 104.79630
0 33 136.02553
0 34 147.77434
0 35 120.79648
0 36 121.55407
0 37 146.93365
0 38 128.29147
0 39 119.80851
0 40 96.27794
0 41 119.41251
0 42 143.37585
0 43 143.30846
0 44 102.44833
0 45 93.80772
0 46 105.18726
0 47 117.93181
0 48 106.59509
0 49 126.70336
0 50 138.72978
0 51 132.02106
0 52 125.31349
0 53 120.62604
0 54 99.98814
0 55 152.33145
0 56 111.14942
0 57 91.46391
0 58 112.03036
0 59 139.95528
0 60 125.09349
0 61 127.35120
0 62 114.34366
0 63 121.32609
0 64 118.80939
0 65 108.82745
0 66 140.23102
0 67 112.32156
0 68 118.55499
0 69 136.68431
0 70 135.17734
0 71 146.59389
0 72 140.93698
0 73 148.03394
0 74 97.79894
0 75 98.21228
0 76 162.92523
0 77 138.18904
0 78 92.35155
0 79 125.00488
0 80 77.00683
0 81 117.31516
0 82 92.84646
0 83 119.56525
0 84 177.49042
0 85 129.54498
0 86 128.55896
0 87 163.98497
0 88 120.55865
0 89 145.69283
0 90 97.07300
0 91 150.79228
0 92 101.15961
0 93 115.24708
0 94 139.53662
0 95 103.15936
0 96 96.53579
0 97 102.27741
0 98 130.96635
0 99 125.31177
1 2 161.00851
1 3 131.95137
1 4 136.99310
1 5 168.72382
1 6 108.97796
1 7 165.31816
1 8 158.14183
1 9 135.79022
1 10 100.07075
1 11 120.84438
1 12 181.29260
1 13 128.09659
1 14 118.01199
1 15 128.71390
1 16 125.98801
1 17 144.53964
