150 15
0 1 98.88139
0 2 107.08359
0 3 92.34180
0 4 101.19044
0 5 81.99338
0 6 74.44097
0 7 95.80439
0 8 85.76955
0 9 85.23802
0 10 89.94702
0 11 66.01047
0 12 132.21146
0 13 110.79915
0 14 79.22298
0 15 63.94235
0 16 93.05843
0 17 128.55690
0 18 110.55994
0 19 97.57201
0 20 62.39150
0 21 97.03461
0 22 98.93658
0 23 96.58833
0 24 91.68536
0 25 71.17386
0 26 106.50451
0 27 64.53529
0 28 49.33191
0 29 100.84176
0 30 90.76072
0 31 80.19759
0 32 102.06375
0 33 77.17655
0 34 113.94086
0 35 101.95181
0 36 93.88219
0 37 82.55421
0 38 98.32410
0 39 107.95212
0 40 58.84430
0 41 106.95859
0 42 84.40610
0 43 127.94826
0 44 126.41287
0 45 74.09838
0 46 61.74758
0 47 83.80619
0 48 96.89070
0 49 80.76260
0 50 59.89658
0 51 36.20785
0 52 101.31216
0 53 84.93344
0 54 52.77995
0 55 93.35218
0 56 109.81492
0 57 84.38194
0 58 64.31917
0 59 109.94814
0 60 120.47821
0 61 108.36433
0 62 136.95602
0 63 72.64053
0 64 133.22536
0 65 78.31521
0 66 119.99216
0 67 89.94691
0 68 110.45528
0 69 88.62520
0 70 52.13121
0 71 98.80627
0 72 76.64182
0 73 130.42647
0 74 132.17595
0 75 134.51933
0 76 138.78120
0 77 62.42732
0 78 143.53571
0 79 113.46530
0 80 73.00969
0 81 132.34508
0 82 93.26903
0 83 68.15205
0 84 70.46920
0 85 110.72966
0 86 88.16937
0 87 62.83776
0 88 71.10757
0 89 97.76778
0 90 75.75710
0 91 69.50195
0 92 99.16550
0 93 90.30000
0 94 99.98537
0 95 112.60870
0 96 116.96699
0 97 109.46596
0 98 107.89200
0 99 73.81964
0 100 77.81556
0 101 92.39052
0 102 85.35813
0 103 101.80701
0 104 98.97796
0 105 84.68133
0 106 91.54491
0 107 56.86820
0 108 83.80907
0 109 134.59468
0 110 100.47735
0 111 97.66280
0 112 122.84534
0 113 87.80254
0 114 110.58288
0 115 84.53587
0 116 99.91125
0 117 96.06156
0 118 124.95751
0 119 77.25409
0 120 115.44376
0 121 100.55003
0 122 122.29607
0 123 54.69449
0 124 48.69879
0 125 109.42358
0 126 145.94022
0 127 89.94536
0 128 66.87293
0 129 110.76720
0 130 55.36557
0 131 111.69111
0 132 54.79306
0 133 77.13561
0 134 147.48836
0 135 117.87795
0 136 57.35261
0 137 117.39985
0 138 44.10012
0 139 98.27158
0 140 96.17473
0 141 145.58777
0 142 66.03732
0 143 100.61100
0 144 142.50618
0 145 123.70753
0 146 98.94817
0 147 27.16304
0 148 123.38759
0 149 115.99724
1 2 131.54735
1 3 88.77853
1 4 70.95214
1 5 93.63663
1 6 113.51289
1 7 104.91375
1 8 78.35378
1 9 114.36102
1 10 102.36250
1 11 85.51353
1 12 103.07697
1 13 88.42244
1 14 51.57928
1 15 83.75099
1 16 132.21008
1 17 149.20738
1 18 112.29445
1 19 112.04385
1 20 54.27039
1 21 105.40880
1 22 104.17674
1 23 99.00903
1 24 60.92197
1 25 98.91718
1 26 125.10764
1 27 55.92353
1 28 95.61119
1 29 109.56047
1 30 98.21332
1 31 75.13713
1 32 88.11983
1 33 81.28523
1 34 42.19289
1 35 98.34418
1 36 121.90619
1 37 105.38837
1 38 116.17702
1 39 103.85296
1 40 94.24332
1 41 115.62908
1 42 120.29556
1 43 113.89247
1 44 132.92886
1 45 61.68508
1 46 112.79995
1 47 57.64354
1 48 91.00899
1 49 46.84882
1 50 81.96296
1 51 81.72810
1 52 142.34599
1 53 99.48818
1 54 108.90585
1 55 125.79309
1 56 93.92170
1 57 72.75301
1 58 84.46745
1 59 105.89584
1 60 140.27231
1 61 108.97362
1 62 84.07299
1 63 124.45187
1 64 114.82906
1 65 44.12533
1 66 99.85254
1 67 109.77818
1 68 139.81633
1 69 75.79501
1 70 108.46423
1 71 54.66146
1 72 82.20522
1 73 100.19216
1 74 119.86288
1 75 96.78643
1 76 95.62575
1 77 51.97177
1 78 131.27615
1 79 127.85027
1 80 89.51022
1 81 155.36052
1 82 131.09979
1 83 98.35128
1 84 67.39915
1 85 123.10801
1 86 99.79095
1 87 84.74785
1 88 50.87403
1 89 137.40430
1 90 49.96565
1 91 136.07524
1 92 127.46671
1 93 121.95960
1 94 81.80436
1 95 123.96197
1 96 105.73979
1 97 108.11916
1 98 111.46165
1 99 59.42336
1 100 140.91141
1 101 129.75523
1 102 112.67027
1 103 98.02779
1 104 88.74632
1 105 113.57453
1 106 33.53152
1 107 94.49515
1 108 52.29301
1 109 112.39650
1 110 112.15267
1 111 123.12018
1 112 140.23967
1 113 125.25560
1 114 115.74751
1 115 76.85993
1 116 37.45213
1 117 112.05464
1 118 132.35226
1 119 96.03395
1 120 95.78168
1 121 144.70470
1 122 106.37844
1 123 115.04676
1 124 97.82920
1 125 151.47729
1 126 123.99405
1 127 95.90526
1 128 128.23692
1 129 61.50829
1 130 83.10542
1 131 125.30972
1 132 63.94689
1 133 80.64870
