25 2
0 1 30.93947
0 2 23.26737
0 3 53.73113
0 4 41.51727
0 5 17.15516
0 6 48.90770
0 7 38.76720
0 8 29.91322
0 9 19.15451
0 10 42.89697
0 11 59.53064
0 12 56.83101
0 13 65.80286
0 14 29.12976
0 15 69.30912
0 16 49.73856
0 17 45.03945
0 18 26.09750
0 19 29.92127
0 20 46.79992
0 21 40.22845
0 22 65.86984
0 23 34.77732
0 24 51.10479
1 2 46.91855
1 3 81.11978
1 4 66.73322
1 5 30.32613
1 6 79.78400
1 7 50.22246
1 8 29.54267
1 9 31.27464
1 10 73.61547
1 11 75.84655
1 12 51.97998
1 13 93.31950
1 14 7.68805
1 15 90.67687
1 16 24.76201
1 17 72.35094
1 18 46.91163
1 19 10.90335
1 20 15.86054
1 21 45.42889
1 22 46.97633
1 23 59.66890
1 24 40.11409
2 3 60.53032
2 4 53.24622
2 5 40.24079
2 6 44.58967
2 7 59.96221
2 8 53.16577
2 9 42.18239
2 10 33.86760
2 11 36.76756
2 12 47.15892
2 13 71.16705
2 14 41.69971
2 15 46.22115
2 16 69.72752
2 17 53.15053
2 18 44.82897
2 19 49.99635
2 20 61.57817
2 21 62.82149
2 22 65.33731
2 23 48.12012
2 24 74.17144
3 4 15.58183
3 5 51.58273
3 6 26.91983
3 7 43.98952
3 8 60.26308
3 9 51.28356
3 10 37.27253
3 11 89.78054
3 12 106.69737
3 13 12.21291
3 14 81.67666
3 15 87.39854
3 16 90.37355
3 17 8.79757
3 18 35.64851
3 19 74.95778
3 20 96.02121
3 21 53.22811
3 22 119.43343
3 23 22.06566
3 24 76.49163
4 5 36.68426
4 6 32.91590
4 7 28.97534
4 8 44.71320
4 9 36.19032
4 10 39.23496
4 11 86.45461
4 12 97.08141
4 13 27.23416
4 14 67.98287
4 15 87.52488
4 16 74.86205
4 17 8.43793
4 18 20.33805
4 19 59.93765
4 20 81.23344
4 21 38.07079
4 22 107.26287
4 23 7.07814
4 24 61.14655
5 6 55.48965
5 7 23.34422
5 8 13.85888
5 9 2.03767
5 10 52.98410
5 11 76.68031
5 12 70.32433
5 13 63.67538
5 14 32.77967
5 15 85.87508
5 16 40.34785
5 17 42.96120
5 18 16.60045
5 19 23.38194
5 20 44.54990
5 21 23.25628
5 22 74.14838
5 23 29.69401
5 24 35.48451
6 7 59.05683
6 8 68.02249
6 9 56.19485
6 10 12.44646
6 11 66.41405
6 12 91.50156
6 13 32.35921
6 14 77.78040
6 15 61.40768
6 16 95.63499
6 17 25.79134
6 18 44.62989
6 19 77.03745
6 20 95.63063
6 21 67.10049
6 22 109.27412
6 23 34.55832
6 24 88.15487
7 8 21.49456
7 9 21.47258
7 10 61.45964
7 11 96.67375
7 12 93.66796
7 13 54.37224
7 14 54.45844
7 15 103.08291
7 16 50.18179
7 17 37.36904
7 18 16.41832
7 19 40.50039
7 20 61.58155
7 21 9.29563
7 22 96.29362
7 23 24.76320
7 24 32.70404
8 9 12.43482
8 10 66.45461
8 11 89.00192
8 12 77.33189
8 13 71.85687
8 14 34.85851
8 15 99.19215
8 16 30.19904
8 17 52.18285
8 18 24.93100
8 19 19.23602
8 20 40.08889
8 21 15.89521
8 22 76.38632
8 23 38.36443
8 24 21.63036
9 10 54.09664
9 11 78.66676
9 12 72.21999
9 13 63.30859
9 14 34.10732
9 15 87.72222
9 16 39.98383
9 17 42.74540
9 18 15.91429
9 19 23.74752
9 20 45.12349
9 21 21.21880
9 22 75.64207
9 23 29.28027
9 24 33.98276
10 11 54.03492
10 12 80.08331
10 13 44.30612
10 14 70.59963
10 15 50.12606
10 16 91.87627
10 17 33.84523
10 18 45.59527
10 19 72.45943
10 20 89.41673
10 21 68.46133
10 22 99.16575
10 23 38.68022
10 24 87.59692
11 12 44.45161
11 13 98.14673
11 14 68.76577
11 15 19.56523
11 16 100.49615
11 17 84.15083
11 18 81.22058
11 19 82.15088
11 20 87.29156
11 21 99.52535
11 22 71.34901
11 23 82.52046
11 24 109.21514
12 13 117.85493
12 14 44.52201
12 15 63.99117
12 16 74.68739
12 17 98.71030
12 18 82.87086
12 19 62.14896
12 20 56.27392
12 21 92.23478
12 22 27.29726
12 23 90.83219
12 24 91.94272
13 14 93.87911
13 15 93.73237
13 16 102.04252
13 17 21.00869
13 18 47.54337
13 19 87.02747
13 20 108.16693
13 21 63.66750
13 22 131.36134
13 23 34.02910
13 24 87.07392
14 15 84.14992
14 16 32.23660
14 17 72.88067
14 18 48.93544
14 19 17.69942
14 20 19.89303
14 21 50.65930
14 22 41.84062
14 23 60.91608
14 24 47.42646
15 16 114.76405
15 17 83.43370
15 18 86.82721
15 19 95.50006
15 20 103.48650
15 21 107.46710
15 22 90.75484
15 23 85.02743
15 24 120.36586
16 17 82.14957
16 18 54.81122
16 19 19.93085
16 20 20.10487
16 21 42.00292
16 22 63.12025
16 23 68.37293
16 24 24.42751
17 18 27.33845
17 19 66.34265
17 20 87.31552
17 21 46.40412
17 22 110.82634
17 23 13.82078
17 24 69.34209
18 19 39.64409
18 20 61.03459
18 21 22.88018
18 22 89.60887
18 23 13.58749
18 24 43.65879
19 20 21.55332
19 21 34.97242
19 22 57.78715
19 23 53.00988
19 24 29.82784
20 21 55.13292
20 22 43.01607
20 23 74.23820
20 24 42.92787
21 22 92.27457
21 23 33.37464
21 24 23.41241
22 23 100.37150
22 24 85.05794
23 24 55.87655
