50 5
0 1 84.87974
0 2 75.75141
0 3 51.03365
0 4 102.39983
0 5 70.22053
0 6 56.49142
0 7 95.60970
0 8 87.77912
0 9 88.08733
0 10 97.22333
0 11 75.93559
0 12 79.24917
0 13 80.13892
0 14 87.95930
0 15 63.21256
0 16 58.51941
0 17 125.36537
0 18 110.41994
0 19 52.51822
0 20 99.78400
0 21 84.03416
0 22 109.36948
0 23 129.28485
0 24 92.73035
0 25 85.99467
0 26 89.86302
0 27 87.85368
0 28 76.46629
0 29 71.03977
0 30 56.96448
0 31 96.51464
0 32 80.76955
0 33 95.59421
0 34 80.82604
0 35 115.00334
0 36 92.94475
0 37 58.93763
0 38 109.88120
0 39 83.18903
0 40 73.83831
0 41 76.45206
0 42 106.36810
0 43 86.39954
0 44 79.58417
0 45 76.48403
0 46 85.93898
0 47 89.64525
0 48 83.01105
0 49 69.37570
1 2 77.00163
1 3 55.90316
1 4 75.79829
1 5 98.46754
1 6 122.77780
1 7 97.86953
1 8 101.22816
1 9 93.83788
1 10 98.42526
1 11 107.11777
1 12 92.79192
1 13 76.57748
1 14 87.34919
1 15 97.98226
1 16 65.44353
1 17 72.43349
1 18 107.15633
1 19 59.38174
1 20 97.92899
1 21 120.79980
1 22 116.59366
1 23 77.79063
1 24 57.88440
1 25 94.74141
1 26 99.01099
1 27 75.39394
1 28 113.22349
1 29 96.81609
1 30 80.71549
1 31 76.36925
1 32 55.29372
1 33 138.63708
1 34 61.03354
1 35 69.73188
1 36 106.04788
1 37 81.76137
1 38 79.56651
1 39 82.88249
1 40 88.50034
1 41 121.43205
1 42 140.37349
1 43 94.11185
1 44 74.25349
1 45 97.66033
1 46 115.07234
1 47 120.03716
1 48 132.24701
1 49 74.17943
2 3 68.85696
2 4 62.27731
2 5 60.78391
2 6 98.16463
2 7 85.69214
2 8 89.05354
2 9 75.81309
2 10 72.59634
2 11 67.53863
2 12 35.40849
2 13 76.33760
2 14 57.24014
2 15 81.20988
2 16 56.85616
2 17 81.41743
2 18 95.86965
2 19 95.07075
2 20 60.63191
2 21 100.04552
2 22 57.47164
2 23 87.72373
2 24 98.83276
2 25 38.53000
2 26 45.50203
2 27 25.49187
2 28 76.66829
2 29 82.34158
2 30 38.04840
2 31 76.45649
2 32 62.66820
2 33 104.85708
2 34 104.49570
2 35 101.87585
2 36 78.17429
2 37 32.50936
2 38 82.98615
2 39 58.01160
2 40 61.23167
2 41 89.23959
2 42 78.96061
2 43 32.17971
2 44 96.18507
2 45 66.88700
2 46 49.56331
2 47 84.30001
2 48 64.61870
2 49 72.61841
3 4 72.61803
3 5 66.90479
3 6 74.32727
3 7 82.84077
3 8 56.88991
3 9 89.19211
3 10 82.80711
3 11 84.49574
3 12 88.41948
3 13 70.80553
3 14 77.75526
3 15 56.21642
3 16 64.77189
3 17 110.89938
3 18 99.22202
3 19 59.11388
3 20 89.12658
3 21 72.18475
3 22 106.74869
3 23 95.67196
3 24 57.46927
3 25 88.86713
3 26 90.81078
3 27 67.14195
3 28 105.04740
3 29 58.39339
3 30 66.02391
3 31 87.13172
