100 30
0 1 91.48454
0 2 96.11961
0 3 81.96268
0 4 126.05643
0 5 87.55038
0 6 52.27804
0 7 98.25208
0 8 108.88296
0 9 112.19103
0 10 99.48431
0 11 109.77226
0 12 98.37995
0 13 94.42147
0 14 127.44443
0 15 92.72992
0 16 55.58433
0 17 144.25877
0 18 84.13411
0 19 65.52948
0 20 108.03427
0 21 117.55566
0 22 122.25742
0 23 87.91045
0 24 113.43846
0 25 87.79062
0 26 75.26903
0 27 76.30763
0 28 85.76866
0 29 120.81931
0 30 99.20951
0 31 88.24671
0 32 71.46328
0 33 66.45998
0 34 78.68748
0 35 104.69947
0 36 127.30450
0 37 109.60643
0 38 66.70410
0 39 60.01727
0 40 108.60616
0 41 73.23177
0 42 134.32829
0 43 72.87801
0 44 149.35728
0 45 86.27720
0 46 118.78000
0 47 136.60966
0 48 100.58284
0 49 28.36032
0 50 76.68806
0 51 94.43058
0 52 37.34303
0 53 108.07089
0 54 53.24970
0 55 85.17836
0 56 141.68939
0 57 130.94658
0 58 125.42220
0 59 91.61592
0 60 83.20011
0 61 65.80622
0 62 81.29520
0 63 92.21349
0 64 75.66123
0 65 70.73349
0 66 106.96349
0 67 125.39014
0 68 56.07075
0 69 111.13245
0 70 76.49379
0 71 138.96686
0 72 118.40649
0 73 111.06488
0 74 145.23157
0 75 92.72828
0 76 90.69975
0 77 48.60257
0 78 93.34032
0 79 145.92722
0 80 84.30808
0 81 110.53706
0 82 81.61604
0 83 76.06258
0 84 86.57068
0 85 118.38315
0 86 100.56638
0 87 98.11829
0 88 90.23271
0 89 82.59160
0 90 139.90883
0 91 101.87321
0 92 113.69754
0 93 110.65309
0 94 117.54722
0 95 105.51443
0 96 113.53914
0 97 92.48982
0 98 102.17834
0 99 70.66959
1 2 110.65785
1 3 101.49793
1 4 93.66764
1 5 80.51226
1 6 57.71204
1 7 61.04242
1 8 37.59032
1 9 82.07162
1 10 60.81345
1 11 56.64662
1 12 85.95303
1 13 89.94533
1 14 95.27982
1 15 75.60381
1 16 82.27730
1 17 119.85358
