100 30
0 1 60.14457
0 2 82.25595
0 3 122.73557
0 4 100.04893
0 5 101.39131
0 6 64.72212
0 7 85.75734
0 8 100.93785
0 9 51.64587
0 10 119.14081
0 11 42.50214
0 12 60.94315
0 13 101.71943
0 14 74.59010
0 15 70.42476
0 16 91.70288
0 17 101.17104
0 18 71.96282
0 19 111.51869
0 20 117.44176
0 21 95.11610
0 22 113.68067
0 23 92.13400
0 24 85.76640
0 25 107.41216
0 26 66.33503
0 27 51.90318
0 28 80.50298
0 29 127.23892
0 30 96.65977
0 31 68.95734
0 32 86.57289
0 33 75.37528
0 34 109.69450
0 35 73.71782
0 36 120.30286
0 37 93.11112
0 38 87.18164
0 39 75.72653
0 40 114.34660
0 41 100.89819
0 42 98.15639
0 43 103.13214
0 44 88.76698
0 45 86.49368
0 46 78.85293
0 47 101.18299
0 48 87.46360
0 49 98.72727
0 50 47.99299
0 51 93.77589
0 52 64.35159
0 53 41.57807
0 54 121.36285
0 55 115.52252
0 56 95.43781
0 57 90.98960
0 58 113.45863
0 59 91.54427
0 60 92.94774
0 61 95.23371
0 62 101.29457
0 63 81.19727
0 64 105.49040
0 65 115.05138
0 66 95.27338
0 67 119.05061
0 68 109.42422
0 69 76.87540
0 70 103.62457
0 71 59.82696
0 72 112.63680
0 73 99.00944
0 74 70.79864
0 75 112.35754
0 76 66.20195
0 77 95.65032
0 78 115.72365
0 79 108.52386
0 80 81.12678
0 81 57.93707
0 82 100.08765
0 83 66.18948
0 84 115.67209
0 85 87.56579
0 86 112.43097
0 87 102.90575
0 88 110.54173
0 89 91.23122
0 90 16.78162
0 91 99.04686
0 92 61.59928
0 93 107.06615
0 94 66.86431
0 95 85.31187
0 96 104.46028
0 97 96.50672
0 98 104.47211
0 99 109.16402
1 2 91.47922
1 3 83.44769
1 4 87.07711
1 5 122.38420
1 6 101.03459
1 7 91.83628
1 8 50.63315
1 9 108.34762
1 10 99.56115
1 11 92.61544
1 12 67.08784
1 13 95.45140
1 14 64.28111
1 15 81.30695
1 16 93.94875
1 17 70.11289
1 18 77.73969
1 19 100.56142
1 20 132.50252
1 21 100.90900
1 22 93.38219
1 23 99.76970
1 24 100.43800
1 25 84.43291
1 26 74.08472
1 27 43.94539
1 28 74.74048
1 29 121.74458
1 30 105.83005
1 31 66.92019
1 32 59.68274
1 33 69.10554
1 34 102.13728
1 35 95.14362
1 36 119.67044
1 37 102.21581
1 38 88.52569
1 39 76.04953
1 40 92.83902
1 41 54.48967
1 42 62.82695
1 43 73.41642
1 44 83.21780
1 45 90.67676
1 46 59.34530
1 47 84.37101
1 48 47.04560
1 49 86.63102
1 50 72.02060
1 51 91.35536
1 52 85.17965
1 53 76.32122
1 54 108.27482
1 55 102.99819
1 56 106.11585
1 57 101.02588
1 58 105.75719
1 59 84.50511
1 60 50.24472
