25 7
0 1 177.90889
0 2 171.66782
0 3 179.81087
0 4 163.89954
0 5 219.14679
0 6 181.05939
0 7 214.31819
0 8 174.91003
0 9 186.57982
0 10 226.61494
0 11 167.45879
0 12 193.16264
0 13 125.56528
0 14 174.10884
0 15 150.36967
0 16 117.94318
0 17 189.07306
0 18 173.07314
0 19 148.63274
0 20 140.62961
0 21 187.12782
0 22 179.77943
0 23 174.31946
0 24 162.53688
1 2 168.48227
1 3 208.18884
1 4 180.79042
1 5 200.55707
1 6 165.00928
1 7 184.27521
1 8 192.87938
1 9 183.84976
1 10 161.56427
1 11 196.69453
1 12 206.36522
1 13 188.54852
1 14 194.76970
1 15 169.40765
1 16 172.53497
1 17 175.87473
1 18 203.03429
1 19 113.19789
1 20 187.76514
1 21 201.26721
1 22 227.31804
1 23 177.93547
1 24 167.33807
2 3 142.61377
2 4 132.05312
2 5 164.93581
2 6 166.51624
2 7 186.11998
2 8 113.21957
2 9 145.27269
2 10 186.48476
2 11 136.03226
2 12 147.60548
2 13 104.65363
2 14 166.45178
2 15 167.99057
2 16 151.78952
2 17 118.80486
2 18 173.78981
2 19 149.80618
2 20 165.31372
2 21 86.80934
2 22 160.95128
2 23 133.23906
2 24 165.50813
3 4 138.41792
3 5 227.23114
3 6 205.47682
3 7 205.90276
3 8 205.24776
3 9 124.47565
3 10 202.46271
3 11 144.56741
3 12 204.53624
3 13 136.89760
3 14 188.07144
3 15 183.95535
3 16 202.57040
3 17 172.43384
3 18 175.05522
3 19 161.06079
3 20 209.81992
3 21 159.43970
3 22 190.59459
3 23 184.63774
3 24 177.08694
4 5 179.95297
4 6 168.51234
4 7 182.65637
4 8 174.59808
4 9 166.78743
4 10 169.57190
4 11 125.19704
4 12 197.15540
4 13 136.28181
4 14 178.00215
4 15 180.11143
4 16 177.81799
4 17 157.28270
4 18 155.19907
4 19 147.07393
4 20 169.59509
4 21 162.44930
4 22 168.46489
4 23 161.55615
4 24 124.83415
5 6 219.33542
5 7 199.92525
5 8 153.91640
5 9 197.76964
5 10 178.19191
5 11 183.74147
5 12 182.92953
5 13 189.45961
5 14 192.42090
5 15 154.80157
5 16 173.34119
5 17 167.62271
5 18 182.04170
5 19 192.96063
5 20 201.84776
5 21 217.48752
5 22 194.47148
5 23 132.70847
5 24 199.09569
6 7 176.90572
6 8 172.77432
6 9 183.83165
6 10 179.82100
6 11 203.75368
6 12 173.90407
6 13 175.74725
6 14 151.49710
6 15 192.44359
6 16 197.25496
6 17 189.85039
6 18 176.86606
6 19 154.86311
6 20 152.26112
6 21 192.93277
6 22 175.87296
6 23 187.15312
6 24 151.23920
7 8 220.11214
7 9 171.58797
7 10 163.36644
7 11 194.07207
7 12 181.33528
7 13 218.90643
7 14 154.46111
7 15 167.46503
7 16 195.87286
7 17 205.90565
7 18 178.50528
7 19 197.34808
7 20 199.06430
7 21 214.89418
7 22 166.75377
7 23 166.14948
7 24 177.22141
8 9 202.11740
8 10 198.56183
8 11 189.15144
8 12 177.56635
8 13 125.73939
8 14 186.99110
8 15 173.90688
8 16 174.92050
8 17 147.11877
8 18 179.17154
8 19 170.79477
8 20 136.72180
8 21 135.09801
8 22 176.83376
8 23 165.62080
8 24 184.03987
9 10 172.41632
9 11 131.75908
9 12 165.48360
9 13 172.41733
9 14 150.39983
9 15 146.04327
9 16 164.34419
9 17 148.39665
9 18 138.55988
9 19 155.24788
9 20 188.67079
9 21 179.15535
9 22 165.78181
9 23 153.33803
9 24 188.09058
10 11 187.38220
10 12 205.50208
10 13 205.72931
10 14 180.61504
10 15 157.79224
10 16 196.52048
10 17 133.01945
10 18 183.43851
10 19 145.40369
10 20 195.91290
10 21 214.08270
10 22 228.43962
10 23 162.07228
10 24 166.99036
11 12 177.76465
11 13 146.35336
11 14 183.76024
11 15 163.25006
11 16 147.81541
11 17 163.75201
11 18 136.96704
11 19 158.41249
11 20 182.42540
11 21 158.86330
11 22 150.77264
11 23 142.22188
11 24 169.53368
12 13 189.27072
12 14 136.60101
12 15 189.56795
12 16 173.03485
12 17 174.07709
12 18 181.61319
12 19 174.85268
12 20 195.05183
12 21 178.98343
12 22 165.89261
12 23 122.92165
12 24 153.07188
13 14 163.28319
13 15 162.11613
13 16 141.66362
13 17 131.18045
13 18 173.68013
13 19 164.52394
13 20 154.95036
13 21 115.47232
13 22 162.50487
13 23 149.02338
13 24 171.74345
14 15 180.42836
14 16 150.98174
14 17 158.78053
14 18 170.64023
14 19 180.20459
14 20 175.99542
14 21 170.72478
14 22 129.22473
14 23 145.62276
14 24 169.76489
15 16 135.73532
15 17 154.64188
15 18 140.19296
15 19 161.20979
15 20 175.93283
15 21 220.04520
15 22 196.74043
15 23 128.82066
15 24 187.45232
16 17 146.06908
16 18 185.47586
16 19 155.42551
16 20 165.39038
16 21 174.92477
16 22 175.87422
16 23 124.61432
16 24 188.26048
17 18 177.16574
17 19 154.75165
17 20 175.31216
17 21 143.31450
17 22 207.21822
17 23 126.63752
17 24 171.59348
18 19 179.01601
18 20 170.14700
18 21 202.86153
18 22 166.16959
18 23 165.16313
18 24 155.10838
19 20 176.85866
19 21 175.28760
19 22 213.66139
19 23 156.72739
19 24 123.28643
20 21 175.75600
20 22 153.62892
20 23 200.05504
20 24 185.65697
21 22 167.53586
21 23 177.84862
21 24 186.19296
22 23 172.48907
22 24 200.95395
23 24 144.53969
