150 15
0 1 77.47723
0 2 123.68269
0 3 126.08842
0 4 164.49940
0 5 138.92670
0 6 162.02719
0 7 85.94762
0 8 162.23297
0 9 121.64953
0 10 157.01576
0 11 117.22361
0 12 138.06755
0 13 128.93173
0 14 148.44485
0 15 151.71799
0 16 81.65668
0 17 103.24300
0 18 137.96556
0 19 118.55757
0 20 111.90376
0 21 152.15587
0 22 128.37033
0 23 128.81949
0 24 115.03349
0 25 127.24116
0 26 126.00407
0 27 98.97250
0 28 131.86868
0 29 152.68462
0 30 129.89058
0 31 58.26207
0 32 84.64857
0 33 158.11227
0 34 124.73077
0 35 70.08851
0 36 132.33577
0 37 115.18924
0 38 125.75740
0 39 105.54670
0 40 107.88734
0 41 147.95848
0 42 122.11235
0 43 128.65840
0 44 105.10963
0 45 100.81298
0 46 165.16148
0 47 108.53453
0 48 118.51684
0 49 136.18701
0 50 97.81909
0 51 124.25043
0 52 133.59616
0 53 136.64415
0 54 125.24586
0 55 170.20628
0 56 119.84470
0 57 105.62997
0 58 142.86285
0 59 109.52055
0 60 143.14885
0 61 133.69858
0 62 169.13997
0 63 146.61046
0 64 88.48960
0 65 85.64958
0 66 136.33191
0 67 106.20399
0 68 114.12829
0 69 149.35504
0 70 145.25288
0 71 156.49283
0 72 84.37296
0 73 103.30106
0 74 87.73418
0 75 134.17908
0 76 124.76588
0 77 114.96853
0 78 166.39070
0 79 130.56485
0 80 147.91336
0 81 81.55692
0 82 117.05066
0 83 95.63714
0 84 64.55952
0 85 130.62396
0 86 92.01295
0 87 137.64148
0 88 125.06313
0 89 144.06807
0 90 80.89330
0 91 113.41666
0 92 151.41428
0 93 147.12073
0 94 138.54706
0 95 143.28496
0 96 59.83759
0 97 110.37300
0 98 142.58307
0 99 150.52863
0 100 129.63089
0 101 132.74016
0 102 144.78850
0 103 157.45035
0 104 130.98956
0 105 94.48659
0 106 118.77921
0 107 163.69743
0 108 166.12067
0 109 105.34666
0 110 165.20961
0 111 142.18456
0 112 129.18082
0 113 93.33150
0 114 138.38492
0 115 134.42816
0 116 154.86873
0 117 120.93758
0 118 106.46181
0 119 163.01486
0 120 116.23770
0 121 86.39478
0 122 98.84174
0 123 75.30839
0 124 147.02902
0 125 100.42649
0 126 115.28192
0 127 131.49571
0 128 161.19914
0 129 139.53163
0 130 92.32081
0 131 130.90234
0 132 163.46346
0 133 162.15067
0 134 117.85425
0 135 119.10219
0 136 170.59494
0 137 138.33528
0 138 126.99499
0 139 155.49728
0 140 175.06967
0 141 126.79182
0 142 167.78697
0 143 134.19673
0 144 153.86169
0 145 137.44339
0 146 134.94370
0 147 141.99168
0 148 132.37202
0 149 135.71640
1 2 112.82266
1 3 98.59966
1 4 141.51959
1 5 154.82639
1 6 125.14349
1 7 94.46481
1 8 142.54010
1 9 110.31768
1 10 145.14775
1 11 112.01637
1 12 141.04291
1 13 136.20280
1 14 130.26343
1 15 140.28101
1 16 96.71656
1 17 115.30710
1 18 144.06181
1 19 83.28440
1 20 80.42449
1 21 130.11194
1 22 116.00430
1 23 93.30766
1 24 112.25877
1 25 97.80898
1 26 116.98433
1 27 62.16377
1 28 134.28229
1 29 160.33858
1 30 107.01417
1 31 61.00846
1 32 86.27553
1 33 166.95593
1 34 78.59437
1 35 65.88026
1 36 123.50047
1 37 115.03283
1 38 122.55042
1 39 90.02377
1 40 91.22900
1 41 145.74232
1 42 111.37204
1 43 134.18495
1 44 108.96533
1 45 60.04042
1 46 143.86310
1 47 68.34435
1 48 121.50578
1 49 113.71855
1 50 125.96374
1 51 105.37980
1 52 95.52166
1 53 115.53992
1 54 115.21387
1 55 141.39346
1 56 121.00934
1 57 101.63273
1 58 141.49161
1 59 76.86141
1 60 138.39136
1 61 108.16192
1 62 147.62447
1 63 107.94379
1 64 76.93108
1 65 70.94083
1 66 126.96846
1 67 83.41499
1 68 143.16106
