100 30
0 1 62.03064
0 2 119.68319
0 3 62.74952
0 4 72.99693
0 5 82.50311
0 6 143.20091
0 7 69.16013
0 8 82.42861
0 9 85.38713
0 10 69.14722
0 11 81.31469
0 12 121.87553
0 13 120.35386
0 14 97.19749
0 15 83.26548
0 16 59.45065
0 17 69.98471
0 18 97.21954
0 19 36.72195
0 20 100.14630
0 21 76.70928
0 22 123.90374
0 23 62.60862
0 24 132.96805
0 25 131.50124
0 26 109.11085
0 27 107.85161
0 28 30.10285
0 29 93.66814
0 30 124.48087
0 31 109.58063
0 32 87.28774
0 33 94.49296
0 34 94.27541
0 35 61.03327
0 36 119.67332
0 37 127.87194
0 38 120.98584
0 39 31.00841
0 40 110.08330
0 41 120.49900
0 42 99.72870
0 43 86.97978
0 44 79.44692
0 45 99.84322
0 46 59.87321
0 47 55.88932
0 48 80.50985
0 49 73.71082
0 50 109.81732
0 51 109.46469
0 52 91.19695
0 53 124.98753
0 54 47.19687
0 55 98.80129
0 56 114.61111
0 57 109.53857
0 58 69.44872
0 59 124.26933
0 60 108.41140
0 61 97.22269
0 62 135.02827
0 63 105.11646
0 64 109.76308
0 65 117.11327
0 66 63.47855
0 67 103.46381
0 68 97.30936
0 69 95.70435
0 70 121.33546
0 71 23.72024
0 72 67.50368
0 73 82.55470
0 74 121.48783
0 75 103.76109
0 76 135.50890
0 77 93.88519
0 78 129.29158
0 79 72.50518
0 80 120.03003
0 81 72.18320
0 82 128.92436
0 83 101.12532
0 84 143.79176
0 85 85.26658
0 86 113.62891
0 87 109.29487
0 88 88.30811
0 89 78.53852
0 90 47.31093
0 91 64.52439
0 92 51.52903
0 93 101.79370
0 94 105.12528
0 95 75.19751
0 96 95.60506
0 97 92.72141
0 98 102.70862
0 99 115.71970
1 2 114.25057
1 3 41.99220
1 4 52.65981
1 5 56.58606
1 6 111.63218
1 7 36.38435
1 8 51.92075
1 9 58.13363
1 10 48.30017
1 11 70.23162
1 12 89.37621
1 13 108.59923
1 14 84.16974
1 15 92.19113
1 16 37.03491
1 17 70.87196
1 18 93.03977
1 19 38.84331
1 20 38.61008
1 21 51.16967
1 22 90.20805
1 23 50.34888
1 24 122.29518
1 25 118.74100
1 26 88.88335
1 27 63.15521
1 28 66.24377
1 29 65.54070
1 30 83.18513
1 31 88.99151
1 32 67.25761
1 33 106.65985
1 34 58.84986
1 35 79.74123
1 36 77.02381
1 37 89.02061
1 38 89.91232
1 39 75.87054
1 40 56.95625
1 41 108.76615
1 42 65.05889
1 43 79.22547
1 44 79.63526
1 45 80.88829
1 46 61.05008
1 47 17.17666
1 48 40.93243
1 49 94.65015
1 50 86.57477
1 51 104.85087
1 52 82.41676
1 53 104.03254
1 54 45.93785
1 55 95.19971
1 56 82.32201
1 57 101.26507
1 58 63.96760
1 59 112.86143
1 60 107.54926
1 61 93.63723
1 62 101.56344
1 63 107.77570
1 64 73.14860
1 65 112.98768
1 66 83.12543
1 67 80.47377
1 68 112.04939
1 69 74.77672
1 70 93.20536
1 71 59.99686
1 72 68.35365
1 73 57.93019
1 74 89.91605
1 75 60.13129
1 76 115.72529
1 77 52.72636
1 78 105.03075
1 79 61.01752
1 80 89.49286
1 81 47.94666
1 82 93.52968
1 83 46.68661
1 84 99.78469
1 85 75.43427
1 86 95.24487
1 87 86.27920
1 88 65.36413
1 89 62.05493
1 90 48.17850
1 91 69.49167
1 92 53.08742
1 93 74.66821
1 94 101.49438
1 95 19.87324
1 96 65.82628
1 97 92.29472
1 98 93.74342
1 99 69.31938
2 3 91.45113
2 4 86.36939
2 5 60.04972
2 6 59.93573
2 7 88.36423
2 8 79.16557
2 9 80.31150
2 10 74.60021
2 11 88.33966
2 12 92.88784
2 13 49.02715
2 14 85.30780
2 15 79.03465
2 16 116.70924
2 17 101.72862
2 18 76.80091
2 19 127.63686
2 20 125.31857
2 21 86.07917
2 22 93.76431
2 23 131.70778
2 24 43.57560
2 25 50.61512
2 26 85.92381
2 27 83.93427
2 28 97.82333
2 29 58.42128
2 30 80.34663
2 31 65.21450
2 32 67.75451
2 33 84.58156
2 34 87.41242
2 35 86.45710
2 36 88.01546
2 37 86.63313
2 38 60.92444
2 39 104.27470
2 40 100.02895
2 41 14.70517
2 42 86.34415
2 43 69.35358
2 44 90.16066
2 45 42.12760
2 46 85.16455
2 47 109.85692
2 48 122.16639
2 49 62.74525
