150 15
0 1 133.48842
0 2 106.75830
0 3 143.00909
0 4 124.83740
0 5 143.18935
0 6 153.46677
0 7 132.09305
0 8 112.24131
0 9 104.24945
0 10 131.83549
0 11 56.36101
0 12 120.08415
0 13 113.58979
0 14 105.05201
0 15 122.32885
0 16 119.63625
0 17 122.59565
0 18 139.84427
0 19 132.43211
0 20 150.38495
0 21 102.81506
0 22 146.52725
0 23 105.68862
0 24 124.40042
0 25 108.42014
0 26 60.44283
0 27 93.07126
0 28 117.86777
0 29 85.53863
0 30 140.94583
0 31 164.00807
0 32 120.88311
0 33 142.58925
0 34 104.68557
0 35 99.97466
0 36 125.03957
0 37 122.03770
0 38 132.67502
0 39 134.10417
0 40 111.03093
0 41 115.35521
0 42 138.50386
0 43 148.35316
0 44 138.40982
0 45 72.30552
0 46 117.14535
0 47 88.87463
0 48 82.98260
0 49 129.03662
0 50 138.65717
0 51 136.28398
0 52 135.91763
0 53 135.32323
0 54 131.56567
0 55 126.47498
0 56 138.11993
0 57 110.66922
0 58 143.58815
0 59 112.44350
0 60 153.87845
0 61 133.08040
0 62 132.16931
0 63 130.85181
0 64 106.49168
0 65 131.59116
0 66 130.90237
0 67 98.09005
0 68 139.93301
0 69 131.13356
0 70 80.48936
0 71 79.53067
0 72 115.55157
0 73 148.48112
0 74 137.70679
0 75 137.25513
0 76 169.19971
0 77 142.21181
0 78 79.06661
0 79 135.25217
0 80 147.03232
0 81 140.01900
0 82 118.67416
0 83 163.74323
0 84 127.79039
0 85 143.91876
0 86 151.98572
0 87 108.30771
0 88 115.36162
0 89 138.84024
0 90 117.25074
0 91 113.83474
0 92 140.43661
0 93 132.25714
0 94 100.80659
0 95 137.89061
0 96 145.36792
0 97 107.46796
0 98 112.00661
0 99 113.96996
0 100 109.44864
0 101 136.21758
0 102 149.34091
0 103 135.57544
0 104 109.47951
0 105 87.84862
0 106 145.46014
0 107 139.37303
0 108 141.96567
0 109 114.03416
0 110 121.70695
0 111 133.18039
0 112 155.53737
0 113 122.10693
0 114 119.04574
0 115 103.54704
0 116 140.58481
0 117 117.19824
0 118 117.09621
0 119 111.75133
0 120 148.40771
0 121 128.22845
0 122 130.74197
0 123 152.02045
0 124 145.38565
0 125 119.26250
0 126 130.58289
0 127 109.85125
0 128 87.99474
0 129 137.66028
0 130 126.41106
0 131 102.28912
0 132 79.07075
0 133 115.90972
0 134 65.10759
0 135 99.84286
0 136 152.76024
0 137 178.73267
0 138 141.55583
0 139 146.76509
0 140 97.44564
0 141 139.94206
0 142 102.75441
0 143 150.28120
0 144 139.97310
0 145 154.61450
0 146 88.00175
0 147 123.08442
0 148 122.58425
0 149 138.87599
1 2 122.73433
1 3 122.96706
1 4 157.28554
1 5 125.59412
1 6 85.77087
1 7 123.13212
1 8 138.99512
1 9 145.14130
1 10 127.59269
1 11 121.47794
1 12 131.09018
1 13 154.27452
1 14 75.42839
1 15 145.73537
1 16 133.47131
1 17 138.49001
1 18 120.62246
1 19 109.70335
1 20 140.81717
1 21 114.66769
1 22 152.78365
1 23 167.17911
1 24 113.48531
1 25 147.03471
1 26 137.84061
1 27 132.42146
1 28 141.89221
1 29 145.71542
1 30 151.79999
1 31 129.51341
1 32 115.76212
1 33 132.13002
1 34 122.24918
1 35 152.57457
1 36 137.38223
1 37 145.32404
1 38 137.06894
1 39 166.38336
1 40 121.80521
1 41 153.16638
1 42 163.65874
1 43 142.69681
1 44 113.73524
1 45 111.10799
1 46 129.11351
1 47 125.72673
1 48 124.69586
1 49 132.22864
1 50 116.41119
1 51 119.67741
1 52 125.72793
1 53 148.97473
1 54 175.13237
1 55 148.30693
1 56 96.15897
1 57 169.11328
1 58 126.20258
1 59 126.01637
1 60 120.73544
1 61 139.63174
1 62 124.76283
1 63 100.57316
1 64 138.64642
1 65 119.11901
1 66 153.60321
1 67 122.41245
1 68 148.45969
1 69 67.72173
1 70 142.09375
1 71 138.93303
1 72 121.78166
1 73 163.79791
1 74 157.60524
1 75 132.28642
1 76 157.73727
1 77 128.84370
1 78 125.13731
1 79 114.45551
1 80 128.11493
1 81 187.08965
1 82 146.55460
1 83 141.40782
1 84 140.93811
1 85 169.80450
1 86 150.16460
1 87 149.63702
1 88 166.31543
1 89 99.39291
1 90 116.65860
1 91 127.90911
1 92 133.55750
1 93 155.25426
1 94 107.64529
1 95 142.27498
1 96 151.82544
1 97 110.32547
1 98 131.64577
1 99 134.27829
1 100 84.16071
1 101 153.53680
1 102 130.27686
1 103 160.43011
1 104 168.74934
1 105 140.46492
1 106 109.54800
1 107 151.35686
1 108 151.28668
1 109 163.22296
1 110 154.33255
1 111 84.77555
1 112 174.41667
1 113 142.61681
1 114 182.47490
1 115 117.60207
1 116 111.05952
1 117 135.83766
1 118 137.80464
1 119 154.33350
1 120 142.33089
1 121 113.70191
1 122 143.55220
1 123 136.91527
1 124 106.02691
1 125 136.49828
1 126 132.18672
1 127 158.29842
1 128 117.46234
1 129 117.58423
1 130 158.33165
1 131 130.14093
1 132 151.17749
1 133 150.53229
1 134 134.08159
1 135 73.85184
1 136 107.08475
1 137 142.20459
1 138 125.06973
1 139 99.69174
1 140 128.12975
1 141 164.89075
1 142 133.26410
1 143 118.55018
1 144 139.11482
1 145 111.43472
1 146 140.92828
1 147 117.75673
1 148 152.76393
1 149 131.44882
2 3 119.16428
2 4 127.19562
2 5 147.96991
2 6 128.25731
2 7 122.52986
2 8 89.53499
2 9 92.39997
2 10 124.99768
2 11 115.87861
2 12 118.89858
2 13 123.36501
2 14 85.43454
2 15 100.36492
2 16 132.10414
2 17 135.87567
2 18 114.66993
2 19 132.41573
2 20 120.05212
2 21 144.13327
2 22 106.33420
2 23 148.99644
2 24 100.13963
2 25 121.18046
2 26 112.04619
2 27 110.97981
2 28 70.89240
2 29 116.87471
2 30 138.85063
2 31 132.88997
2 32 143.21329
2 33 107.81833
2 34 104.05908
2 35 102.18494
2 36 131.48651
2 37 135.00966
2 38 158.81172
2 39 129.68636
2 40 134.20122
2 41 147.83208
2 42 164.66818
2 43 151.27605
2 44 98.52869
2 45 109.26736
2 46 103.47137
2 47 87.10084
2 48 94.59012
2 49 107.50176
2 50 140.58878
2 51 123.89449
2 52 113.28545
2 53 95.35404
2 54 146.86156
2 55 127.15183
2 56 96.78403
2 57 101.19392
2 58 130.37709
2 59 75.02602
2 60 113.74316
2 61 108.95866
2 62 126.23842
2 63 111.34248
2 64 93.26363
2 65 112.30935
2 66 109.07925
2 67 76.29854
2 68 99.36085
2 69 103.75188
2 70 100.66888
2 71 114.01528
2 72 131.88565
2 73 127.45165
2 74 108.31245
2 75 104.24691
2 76 108.07319
2 77 84.34563
2 78 98.95287
2 79 128.95950
2 80 88.88939
2 81 112.64063
2 82 120.37214
2 83 122.34698
2 84 130.93443
2 85 138.61668
2 86 148.86401
2 87 103.08363
2 88 108.46627
2 89 111.54093
2 90 119.36330
2 91 133.53917
2 92 59.64118
2 93 80.54029
2 94 138.81789
2 95 132.30373
2 96 149.36021
2 97 112.14507
2 98 92.28717
2 99 126.48108
2 100 121.82520
2 101 126.81293
2 102 126.61853
2 103 129.03700
2 104 94.82642
2 105 66.18919
2 106 85.16184
2 107 106.43229
2 108 98.72548
2 109 109.98886
2 110 130.22255
2 111 124.96843
2 112 139.33910
2 113 102.69100
2 114 141.71469
2 115 108.04985
2 116 133.85733
2 117 118.05641
2 118 71.57413
2 119 118.27872
2 120 142.04694
2 121 137.65671
2 122 131.04518
2 123 131.55722
2 124 126.57964
2 125 124.56132
2 126 151.12720
2 127 149.79794
2 128 110.61120
2 129 128.23370
2 130 136.05640
2 131 66.49297
2 132 106.56515
2 133 156.27498
2 134 76.84455
2 135 97.42289
2 136 138.87411
2 137 130.54147
2 138 126.40641
2 139 104.26935
2 140 126.68696
2 141 118.40655
2 142 101.60696
2 143 124.64112
2 144 117.72478
2 145 123.30673
2 146 106.84863
2 147 115.55116
2 148 83.15236
2 149 121.49419
3 4 130.99796
3 5 164.30104
3 6 163.15352
3 7 91.40280
3 8 139.43504
3 9 114.68666
3 10 155.79930
3 11 104.08443
3 12 152.29655
3 13 124.90484
3 14 136.08730
3 15 130.34293
3 16 99.00951
3 17 138.22592
3 18 109.82782
3 19 137.81247
3 20 86.67228
3 21 156.37590
3 22 114.68858
3 23 149.10002
3 24 125.54288
3 25 115.71437
3 26 166.32565
3 27 94.97877
3 28 123.71056
3 29 159.67166
3 30 70.91116
3 31 117.26857
3 32 104.20507
3 33 118.70315
3 34 129.18961
3 35 114.47002
3 36 147.67229
3 37 113.50642
3 38 101.44628
3 39 150.56563
3 40 139.27406
3 41 144.99005
3 42 150.75513
3 43 138.30629
3 44 109.43386
3 45 134.81966
3 46 144.26015
3 47 119.80465
3 48 123.64055
3 49 125.03085
3 50 163.40173
3 51 118.04008
3 52 105.08743
3 53 151.18378
3 54 151.86409
3 55 147.23187
3 56 102.41135
3 57 148.48561
3 58 114.62994
3 59 130.18524
3 60 98.80853
3 61 140.33830
3 62 91.99241
3 63 117.82525
3 64 147.98055
3 65 119.77135
3 66 156.94177
3 67 122.51868
3 68 133.93652
3 69 104.20643
3 70 163.82991
3 71 150.06679
3 72 108.51353
3 73 102.67517
3 74 157.05232
3 75 111.87204
3 76 93.95511
3 77 127.21184
3 78 136.71510
3 79 143.22879
3 80 103.49089
3 81 134.10440
3 82 162.97466
3 83 108.24367
3 84 172.13779
3 85 132.89973
3 86 142.54819
3 87 140.45236
3 88 133.72307
3 89 121.80598
3 90 131.83676
3 91 129.75699
3 92 130.22638
3 93 132.61382
3 94 130.06702
3 95 142.07622
3 96 130.09593
3 97 153.05797
3 98 94.55447
3 99 129.40176
3 100 129.76645
3 101 116.40134
3 102 129.23027
3 103 136.18513
3 104 140.41840
3 105 163.40486
3 106 127.70427
3 107 111.11798
3 108 145.65556
3 109 128.04013
3 110 99.35735
3 111 142.68001
3 112 117.95739
3 113 122.77823
3 114 124.43999
3 115 126.61538
3 116 155.78287
3 117 122.99464
3 118 94.41122
3 119 155.21262
3 120 87.31960
3 121 93.88734
3 122 109.69981
3 123 117.29826
3 124 121.38483
3 125 159.83043
3 126 141.78072
3 127 123.04564
3 128 120.52891
3 129 162.64493
3 130 116.79887
3 131 129.49005
3 132 149.25119
3 133 120.11499
3 134 124.88554
3 135 89.87463
3 136 103.17750
3 137 77.49141
3 138 69.86835
3 139 123.85987
3 140 144.36478
3 141 104.63689
3 142 144.01927
3 143 100.29261
3 144 109.86674
3 145 93.87123
3 146 133.16655
3 147 101.06637
3 148 110.69974
3 149 71.39519
4 5 175.99728
4 6 159.42389
4 7 162.51257
4 8 122.89362
4 9 91.65028
4 10 140.45502
4 11 111.05718
4 12 88.46193
4 13 98.88830
4 14 122.86063
4 15 126.42787
4 16 141.76059
4 17 124.84354
4 18 84.79751
4 19 133.28716
4 20 109.94027
4 21 158.98138
4 22 104.23013
4 23 125.99197
4 24 152.61960
4 25 126.63522
4 26 129.94695
4 27 130.52197
4 28 87.21587
4 29 103.92874
4 30 123.90193
4 31 114.18219
4 32 120.73423
4 33 131.96364
4 34 149.48871
4 35 88.71399
4 36 141.23410
4 37 109.54787
4 38 138.92062
4 39 103.70482
4 40 109.89317
4 41 134.45473
4 42 96.43917
4 43 74.31568
4 44 108.39893
4 45 122.05457
4 46 139.47142
4 47 119.88342
4 48 124.45239
4 49 163.22948
4 50 159.12798
4 51 168.80782
4 52 127.15757
4 53 172.10934
4 54 73.18829
4 55 119.20372
4 56 142.99809
4 57 103.66003
4 58 125.78447
4 59 148.63583
4 60 113.25985
4 61 113.76135
4 62 108.11996
4 63 156.42453
