25 2
0 1 93.68400
0 2 158.29131
0 3 179.32661
0 4 148.68883
0 5 169.43205
0 6 134.39275
0 7 152.41771
0 8 145.26584
0 9 157.28993
0 10 159.53590
0 11 136.60161
0 12 171.93619
0 13 153.23438
0 14 178.22823
0 15 75.36244
0 16 139.61314
0 17 142.95123
0 18 125.97900
0 19 169.75252
0 20 131.17854
0 21 164.81699
0 22 155.22620
0 23 129.98654
0 24 141.20044
1 2 163.15533
1 3 170.10042
1 4 141.95578
1 5 162.48849
1 6 173.10400
1 7 148.34344
1 8 103.94820
1 9 160.28346
1 10 153.24113
1 11 126.40698
1 12 193.85280
1 13 168.17291
1 14 172.38374
1 15 95.75005
1 16 125.74071
1 17 168.09937
1 18 133.76170
1 19 161.25822
1 20 146.15971
1 21 179.91168
1 22 168.19185
1 23 144.25896
1 24 154.33582
2 3 118.27864
2 4 120.83720
2 5 148.20258
2 6 173.56935
2 7 152.55252
2 8 173.13887
2 9 146.30870
2 10 121.55093
2 11 159.26778
2 12 162.86195
2 13 127.91595
2 14 163.04951
2 15 172.24535
2 16 104.49708
2 17 142.13156
2 18 129.84839
2 19 168.04482
2 20 124.74396
2 21 164.95758
2 22 144.09085
2 23 137.48889
2 24 128.28558
3 4 116.43990
3 5 157.70110
3 6 151.46280
3 7 131.00574
3 8 164.03963
3 9 133.95766
3 10 123.17921
3 11 130.36107
3 12 133.45313
3 13 142.45224
3 14 155.31544
3 15 185.03777
3 16 115.67712
3 17 133.51459
3 18 112.09445
3 19 167.10017
3 20 153.35602
3 21 184.36057
3 22 134.86856
3 23 181.92580
3 24 136.41351
4 5 147.34503
4 6 150.23471
4 7 128.90059
4 8 166.12451
4 9 147.10684
4 10 103.32678
4 11 126.70167
4 12 143.13547
4 13 172.24110
4 14 138.00322
4 15 169.10959
4 16 112.75594
4 17 143.12314
4 18 126.21414
4 19 171.78044
4 20 168.06615
4 21 159.84042
4 22 130.98230
4 23 143.15341
4 24 131.44308
5 6 192.15434
5 7 141.13722
5 8 176.76581
5 9 178.05127
5 10 168.47675
5 11 155.49762
5 12 183.93521
5 13 173.12257
5 14 173.80331
5 15 183.18181
5 16 144.81343
5 17 174.20961
5 18 156.11716
5 19 180.97951
5 20 160.97829
5 21 195.57875
5 22 135.30080
5 23 196.98405
5 24 170.77588
6 7 125.64813
6 8 180.09537
6 9 154.57912
6 10 153.50304
6 11 119.17017
6 12 120.03970
6 13 147.02927
6 14 156.47380
6 15 145.30849
6 16 137.46902
6 17 142.63637
6 18 146.49730
6 19 172.29738
6 20 189.36508
6 21 147.75728
6 22 141.32027
6 23 162.06737
6 24 134.31062
7 8 176.49660
7 9 177.26959
7 10 131.75220
7 11 99.89136
7 12 147.64627
7 13 155.33974
7 14 185.97447
7 15 153.20753
7 16 128.18048
7 17 164.14429
7 18 136.19084
7 19 185.70573
7 20 170.40854
7 21 199.42474
7 22 101.05978
7 23 170.93591
7 24 153.57361
8 9 158.72960
8 10 166.67659
8 11 151.51064
8 12 187.34737
8 13 162.52841
8 14 171.44592
8 15 144.16028
8 16 136.57344
8 17 180.59656
8 18 164.95609
8 19 186.52750
8 20 147.39711
8 21 176.60069
8 22 198.53688
8 23 180.16478
8 24 126.55007
9 10 155.38876
9 11 152.75992
9 12 158.48074
9 13 144.61267
9 14 147.44644
9 15 135.93365
9 16 90.53413
9 17 132.13509
9 18 147.86743
9 19 169.12674
9 20 174.12068
9 21 190.14142
9 22 191.34079
9 23 162.32437
9 24 141.19815
10 11 166.34857
10 12 135.57022
10 13 129.43375
10 14 178.54219
10 15 172.34975
10 16 131.65570
10 17 178.88820
10 18 125.57223
10 19 186.61308
10 20 178.42758
10 21 171.36406
10 22 127.75317
10 23 143.83723
10 24 145.09116
11 12 157.45740
11 13 185.50267
11 14 166.14153
11 15 123.61310
11 16 108.36430
11 17 155.37132
11 18 150.49188
11 19 153.13329
11 20 161.83226
11 21 171.14316
11 22 149.42775
11 23 164.50537
11 24 158.13901
12 13 138.20920
12 14 175.39746
12 15 184.51021
12 16 152.17024
12 17 146.52914
12 18 168.73972
12 19 177.79941
12 20 177.00865
12 21 158.85820
12 22 171.99590
12 23 202.44289
12 24 164.75854
13 14 155.32361
13 15 163.06607
13 16 138.08801
13 17 141.48161
13 18 127.65738
13 19 192.75092
13 20 140.49899
13 21 162.72780
13 22 149.23772
13 23 154.64880
13 24 126.06055
14 15 194.63029
14 16 131.31949
14 17 126.58236
14 18 143.61546
14 19 170.39827
14 20 189.74544
14 21 128.50060
14 22 172.52763
14 23 164.15343
14 24 127.53003
15 16 126.46890
15 17 166.22308
15 18 156.47249
15 19 178.82388
15 20 150.47871
15 21 186.24977
15 22 178.69830
15 23 138.42378
15 24 167.12469
16 17 115.73644
16 18 122.40911
16 19 121.66697
16 20 158.19711
16 21 164.66872
16 22 147.81564
16 23 148.04634
16 24 118.63750
17 18 116.51486
17 19 146.92352
17 20 157.27753
17 21 182.62712
17 22 158.10602
17 23 190.07253
17 24 119.96932
18 19 150.77827
18 20 149.12741
18 21 177.34592
18 22 110.87250
18 23 144.68182
18 24 121.39586
19 20 208.38274
19 21 178.16846
19 22 191.11403
19 23 215.29823
19 24 190.16594
20 21 178.31082
20 22 182.73964
20 23 154.08459
20 24 146.06323
21 22 186.62923
21 23 149.16881
21 24 165.94540
22 23 169.99222
22 24 150.13133
23 24 149.39136
